locus_tag	ftype	length_bp	gene	EC_number	COG	product
GIMCKJCG_00355	CDS	462	yccM		COG0348	Putative electron transport protein YccM
GIMCKJCG_00356	CDS	831	nifB	4.-.-.-	COG0535	FeMo cofactor biosynthesis protein NifB
GIMCKJCG_00357	CDS	1158	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase SufS
GIMCKJCG_00358	CDS	1062				hypothetical protein
GIMCKJCG_00359	CDS	249				hypothetical protein
GIMCKJCG_00360	CDS	687				hypothetical protein
GIMCKJCG_00361	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GIMCKJCG_00362	CDS	1344	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GIMCKJCG_00363	CDS	1284	uraA		COG2233	Uracil permease
GIMCKJCG_00364	CDS	465				hypothetical protein
GIMCKJCG_00365	CDS	957				hypothetical protein
GIMCKJCG_00366	CDS	603				hypothetical protein
GIMCKJCG_00367	CDS	732				hypothetical protein
GIMCKJCG_00368	CDS	939				hypothetical protein
GIMCKJCG_00369	CDS	594				hypothetical protein
GIMCKJCG_00370	CDS	1251	yhhS			putative MFS-type transporter YhhS
GIMCKJCG_00371	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
GIMCKJCG_00372	CDS	1935				hypothetical protein
GIMCKJCG_00373	CDS	786	glnH_3		COG0834	Glutamine-binding periplasmic protein
GIMCKJCG_00374	CDS	1026	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
GIMCKJCG_00375	CDS	1122				hypothetical protein
GIMCKJCG_00376	tRNA	91				tRNA-Ser(gga)
GIMCKJCG_00377	CDS	1236	norV_2		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
GIMCKJCG_00378	CDS	930				hypothetical protein
GIMCKJCG_00379	CDS	3741	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
GIMCKJCG_00380	CDS	906	cynR_2			HTH-type transcriptional regulator CynR
GIMCKJCG_00381	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
GIMCKJCG_00382	CDS	447				hypothetical protein
GIMCKJCG_00383	CDS	441				hypothetical protein
GIMCKJCG_00384	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GIMCKJCG_00385	CDS	729	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GIMCKJCG_00386	CDS	1419	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GIMCKJCG_00387	CDS	1062	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
GIMCKJCG_00388	CDS	618	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
GIMCKJCG_00389	CDS	1530	purH			Bifunctional purine biosynthesis protein PurH
GIMCKJCG_00390	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GIMCKJCG_00391	CDS	1143	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
GIMCKJCG_00392	CDS	1767	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GIMCKJCG_00393	CDS	861	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GIMCKJCG_00394	CDS	843	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
GIMCKJCG_00395	CDS	1386	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
GIMCKJCG_00396	CDS	1152	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
GIMCKJCG_00397	CDS	378		3.1.2.-	COG2050	Putative esterase
GIMCKJCG_00398	CDS	627				hypothetical protein
GIMCKJCG_00399	tRNA	76				tRNA-Asp(gtc)
GIMCKJCG_00400	tRNA	76				tRNA-Phe(gaa)
GIMCKJCG_00401	tRNA	86				tRNA-Leu(gag)
GIMCKJCG_00402	CDS	486				hypothetical protein
GIMCKJCG_00403	CDS	1371	pgtP		COG2271	Phosphoglycerate transporter protein
GIMCKJCG_00404	CDS	891	pstS			Phosphate-binding protein PstS
GIMCKJCG_00405	CDS	882	pstC		COG0573	Phosphate transport system permease protein PstC
GIMCKJCG_00406	CDS	819	pstA2		COG0581	Phosphate transport system permease protein PstA 2
GIMCKJCG_00407	CDS	744	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
GIMCKJCG_00408	CDS	222				hypothetical protein
GIMCKJCG_00409	CDS	267				hypothetical protein
GIMCKJCG_00410	CDS	213				hypothetical protein
GIMCKJCG_00411	CDS	792	yafV	3.5.1.3		Omega-amidase YafV
GIMCKJCG_00412	CDS	804	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
GIMCKJCG_00413	CDS	939				hypothetical protein
GIMCKJCG_00414	CDS	948				hypothetical protein
GIMCKJCG_00415	CDS	1173	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
GIMCKJCG_00416	CDS	327				hypothetical protein
GIMCKJCG_00417	CDS	1353		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
GIMCKJCG_00418	CDS	1341	saeS	2.7.13.3		Histidine protein kinase SaeS
GIMCKJCG_00419	CDS	690	regX3		COG0745	Sensory transduction protein regX3
GIMCKJCG_00420	CDS	1098	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
GIMCKJCG_00421	CDS	324				hypothetical protein
GIMCKJCG_00422	CDS	555				hypothetical protein
GIMCKJCG_00423	CDS	477				hypothetical protein
GIMCKJCG_00424	CDS	330				hypothetical protein
GIMCKJCG_00425	CDS	576				hypothetical protein
GIMCKJCG_00426	CDS	387				hypothetical protein
GIMCKJCG_00427	CDS	588	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
GIMCKJCG_00428	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GIMCKJCG_00429	CDS	630	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
GIMCKJCG_00430	CDS	663	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
GIMCKJCG_00431	CDS	1302	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
GIMCKJCG_00432	CDS	396	cdd	3.5.4.5	COG0295	Cytidine deaminase
GIMCKJCG_00433	CDS	828	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
GIMCKJCG_00434	CDS	897	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GIMCKJCG_00435	CDS	945				hypothetical protein
GIMCKJCG_00436	CDS	792				hypothetical protein
GIMCKJCG_00437	CDS	372	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GIMCKJCG_00438	CDS	1248				hypothetical protein
GIMCKJCG_00439	CDS	1188	fsr_1			Fosmidomycin resistance protein
GIMCKJCG_00440	tRNA	91				tRNA-Ser(cga)
GIMCKJCG_00441	CDS	627				hypothetical protein
GIMCKJCG_00442	CDS	930				hypothetical protein
GIMCKJCG_00443	CDS	1818				hypothetical protein
GIMCKJCG_00444	CDS	1116				hypothetical protein
GIMCKJCG_00445	CDS	858	dat	2.6.1.21		D-alanine aminotransferase
GIMCKJCG_00446	CDS	1047	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
GIMCKJCG_00447	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
GIMCKJCG_00448	CDS	297				hypothetical protein
GIMCKJCG_00449	CDS	795	yfcA_1		COG0730	putative membrane transporter protein YfcA
GIMCKJCG_00450	CDS	768	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
GIMCKJCG_00451	CDS	852				hypothetical protein
GIMCKJCG_00452	CDS	345				hypothetical protein
GIMCKJCG_00453	CDS	420		3.1.-.-	COG0824	Putative esterase
GIMCKJCG_00454	CDS	804	murI	5.1.1.3	COG0796	Glutamate racemase
GIMCKJCG_00455	CDS	540				hypothetical protein
GIMCKJCG_00456	CDS	651				hypothetical protein
GIMCKJCG_00457	CDS	1731	apc1	6.4.1.8	COG0145	Acetophenone carboxylase alpha subunit
GIMCKJCG_00458	CDS	1431		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
GIMCKJCG_00459	CDS	756	rph	2.7.7.56	COG0689	Ribonuclease PH
GIMCKJCG_00460	CDS	576		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
GIMCKJCG_00461	CDS	498				hypothetical protein
GIMCKJCG_00462	CDS	783	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
GIMCKJCG_00463	CDS	1206		1.1.1.38		NAD-dependent malic enzyme
GIMCKJCG_00464	tRNA	77				tRNA-Pro(tgg)
GIMCKJCG_00465	tRNA	74				tRNA-Gly(tcc)
GIMCKJCG_00466	tRNA	77				tRNA-Arg(tct)
GIMCKJCG_00467	CDS	1176				hypothetical protein
GIMCKJCG_00468	CDS	2205	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
GIMCKJCG_00469	CDS	774				hypothetical protein
GIMCKJCG_00470	CDS	1197				hypothetical protein
GIMCKJCG_00471	CDS	744	kipI		COG2049	Kinase A inhibitor
GIMCKJCG_00472	CDS	1035	kipA		COG1984	KipI antagonist
GIMCKJCG_00473	CDS	5943	ehaG_2		COG5295	Autotransporter adhesin EhaG
GIMCKJCG_00474	CDS	8754	ehaG_3		COG5295	Autotransporter adhesin EhaG
GIMCKJCG_00475	CDS	1410	norM		COG0534	Multidrug resistance protein NorM
GIMCKJCG_00476	CDS	1026	oprF			Outer membrane porin F
GIMCKJCG_00477	CDS	1122	yhhT		COG0628	Putative transport protein YhhT
GIMCKJCG_00478	CDS	657				hypothetical protein
GIMCKJCG_00479	CDS	1521	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
GIMCKJCG_00480	CDS	1221	sstT		COG3633	Serine/threonine transporter SstT
GIMCKJCG_00481	CDS	747	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
GIMCKJCG_00482	CDS	732			COG2968	26 kDa periplasmic immunogenic protein
GIMCKJCG_00483	rRNA	1561				16S ribosomal RNA
GIMCKJCG_00484	tRNA	77				tRNA-Ile(gat)
GIMCKJCG_00485	tRNA	76				tRNA-Ala(tgc)
GIMCKJCG_00486	rRNA	2928				23S ribosomal RNA
GIMCKJCG_00487	rRNA	109				5S ribosomal RNA
GIMCKJCG_00488	tRNA	76				tRNA-Trp(cca)
GIMCKJCG_00489	tRNA	77				tRNA-Arg(acg)
GIMCKJCG_00490	CDS	1113				hypothetical protein
GIMCKJCG_00491	CDS	444				hypothetical protein
GIMCKJCG_00492	CDS	306				hypothetical protein
GIMCKJCG_00493	CDS	276				hypothetical protein
GIMCKJCG_00494	tRNA	85				tRNA-Leu(tag)
GIMCKJCG_00495	CDS	3297	mfd	3.6.4.-		Transcription-repair-coupling factor
GIMCKJCG_00496	CDS	1608	spoVB_1		COG2244	Stage V sporulation protein B
GIMCKJCG_00497	CDS	783	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
GIMCKJCG_00498	CDS	300	hupA		COG0776	DNA-binding protein HU 1
GIMCKJCG_00499	CDS	1155	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
GIMCKJCG_00500	CDS	321				hypothetical protein
GIMCKJCG_00501	CDS	2016	ettA		COG0488	Energy-dependent translational throttle protein EttA
GIMCKJCG_00502	CDS	1467		1.12.7.2		Iron hydrogenase 1
GIMCKJCG_00503	CDS	630				hypothetical protein
GIMCKJCG_00504	CDS	999	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
GIMCKJCG_00505	CDS	288				hypothetical protein
GIMCKJCG_00506	CDS	174				hypothetical protein
GIMCKJCG_00507	CDS	1005	yclQ		COG4607	putative ABC transporter solute-binding protein YclQ
GIMCKJCG_00508	CDS	747	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
GIMCKJCG_00509	CDS	1008	hmuU_1		COG0609	Hemin transport system permease protein HmuU
GIMCKJCG_00510	CDS	456	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
GIMCKJCG_00511	CDS	276	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
GIMCKJCG_00512	CDS	1368	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
GIMCKJCG_00513	CDS	411	ybaN		COG2832	Inner membrane protein YbaN
GIMCKJCG_00514	CDS	849	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
GIMCKJCG_00515	CDS	5085	cirA		COG4771	Colicin I receptor
GIMCKJCG_00516	CDS	618	exbB		COG0811	Biopolymer transport protein ExbB
GIMCKJCG_00517	CDS	408	exbD_1		COG0848	Biopolymer transport protein ExbD
GIMCKJCG_00518	CDS	795				hypothetical protein
GIMCKJCG_00519	CDS	519				hypothetical protein
GIMCKJCG_00520	CDS	1641	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
GIMCKJCG_00521	CDS	1017	yihV	2.7.1.184		Sulfofructose kinase
GIMCKJCG_00522	CDS	1362	ktrB		COG0168	Ktr system potassium uptake protein B
GIMCKJCG_00523	CDS	651	ktrA		COG0569	Ktr system potassium uptake protein A
GIMCKJCG_00524	CDS	807				hypothetical protein
GIMCKJCG_00525	CDS	1101				hypothetical protein
GIMCKJCG_00526	CDS	1644				hypothetical protein
GIMCKJCG_00527	CDS	678				hypothetical protein
GIMCKJCG_00528	CDS	513	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
GIMCKJCG_00529	CDS	486	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GIMCKJCG_00530	CDS	369				hypothetical protein
GIMCKJCG_00531	CDS	933	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
GIMCKJCG_00532	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
GIMCKJCG_00533	CDS	720			COG5266	putative protein
GIMCKJCG_00534	CDS	930				hypothetical protein
GIMCKJCG_00535	CDS	288				hypothetical protein
GIMCKJCG_00536	CDS	2247	brkA		COG3468	BrkA autotransporter
GIMCKJCG_00537	CDS	459	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
GIMCKJCG_00538	tRNA	75				tRNA-Arg(ccg)
GIMCKJCG_00539	CDS	420				hypothetical protein
GIMCKJCG_00540	CDS	753	lemA		COG1704	Protein LemA
GIMCKJCG_00541	CDS	816	ubiG	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
GIMCKJCG_00542	CDS	330				hypothetical protein
GIMCKJCG_00543	CDS	279				hypothetical protein
GIMCKJCG_00544	CDS	1728	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
GIMCKJCG_00545	CDS	513	ilvH_1	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
GIMCKJCG_00546	CDS	588	mtcA1_2	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
GIMCKJCG_00547	CDS	396				hypothetical protein
GIMCKJCG_00548	CDS	1323	phoA	3.1.3.1		Alkaline phosphatase
GIMCKJCG_00549	CDS	1185	yxeP_1	3.-.-.-	COG1473	putative hydrolase YxeP
GIMCKJCG_00550	CDS	1011	argF	2.1.3.3		Ornithine carbamoyltransferase
GIMCKJCG_00551	CDS	951	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
GIMCKJCG_00552	CDS	858	argB	2.7.2.8	COG0548	Acetylglutamate kinase
GIMCKJCG_00553	CDS	1188	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
GIMCKJCG_00554	CDS	183				hypothetical protein
GIMCKJCG_00555	CDS	1179	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
GIMCKJCG_00556	CDS	1356	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
GIMCKJCG_00557	CDS	1185	ybjJ			Inner membrane protein YbjJ
GIMCKJCG_00558	CDS	987	guaC	1.7.1.7	COG0516	GMP reductase
GIMCKJCG_00559	CDS	531	thiT		COG3859	Thiamine transporter ThiT
GIMCKJCG_00560	CDS	1125	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
GIMCKJCG_00561	CDS	1236	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
GIMCKJCG_00562	CDS	288				hypothetical protein
GIMCKJCG_00563	CDS	336				hypothetical protein
GIMCKJCG_00564	CDS	1068	pezT_1	2.7.1.176		Toxin PezT
GIMCKJCG_00565	CDS	858	soxS			Regulatory protein SoxS
GIMCKJCG_00566	CDS	267				hypothetical protein
GIMCKJCG_00567	CDS	642				hypothetical protein
GIMCKJCG_00568	CDS	1029	melR			Melibiose operon regulatory protein
GIMCKJCG_00569	CDS	903	ttdA_1	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
GIMCKJCG_00570	CDS	612	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
GIMCKJCG_00571	CDS	1269	sdcS_1		COG0471	Sodium-dependent dicarboxylate transporter SdcS
GIMCKJCG_00572	CDS	1671	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
GIMCKJCG_00573	CDS	618	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
GIMCKJCG_00574	CDS	441				hypothetical protein
GIMCKJCG_00575	CDS	966	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
GIMCKJCG_00576	CDS	303				hypothetical protein
GIMCKJCG_00577	tRNA	76				tRNA-Lys(ctt)
GIMCKJCG_00578	CDS	204				hypothetical protein
GIMCKJCG_00579	CDS	942	yfeX	1.11.1.-	COG2837	putative deferrochelatase/peroxidase YfeX
GIMCKJCG_00580	CDS	1500	thrC	4.2.3.1	COG0498	Threonine synthase
GIMCKJCG_00581	CDS	888	ribN			Riboflavin transporter
GIMCKJCG_00582	CDS	1674	recF_2			DNA replication and repair protein RecF
GIMCKJCG_00583	CDS	468	mscL		COG1970	Large-conductance mechanosensitive channel
GIMCKJCG_00584	CDS	1050	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
GIMCKJCG_00585	CDS	1689	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
GIMCKJCG_00586	CDS	636				hypothetical protein
GIMCKJCG_00587	CDS	588				hypothetical protein
GIMCKJCG_00588	CDS	420			COG0716	Flavodoxin
GIMCKJCG_00589	CDS	633	dauR		COG2964	Transcriptional regulator DauR
GIMCKJCG_00590	CDS	1212	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
GIMCKJCG_00591	CDS	1311	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
GIMCKJCG_00592	CDS	1194	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
GIMCKJCG_00593	CDS	936	arcC1	2.7.2.2		Carbamate kinase 1
GIMCKJCG_00594	CDS	1329	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
GIMCKJCG_00595	CDS	1692	ygfK		COG0493	Putative oxidoreductase YgfK
GIMCKJCG_00596	CDS	1350		3.5.2.-		D-hydantoinase
GIMCKJCG_00597	CDS	2550	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
GIMCKJCG_00598	CDS	1386	uacT		COG2233	Uric acid transporter UacT
GIMCKJCG_00599	CDS	1188	mtnW	5.3.2.5	COG1850	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
GIMCKJCG_00600	CDS	807	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
GIMCKJCG_00601	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
GIMCKJCG_00602	CDS	456	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GIMCKJCG_00603	CDS	1305	tig	5.2.1.8		Trigger factor
GIMCKJCG_00604	CDS	594	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
GIMCKJCG_00605	CDS	1254	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
GIMCKJCG_00606	CDS	2310	lon1	3.4.21.53	COG0466	Lon protease 1
GIMCKJCG_00607	CDS	699	engB			putative GTP-binding protein EngB
GIMCKJCG_00608	CDS	972	hexs-b	2.5.1.83		Hexaprenyl-diphosphate synthase large subunit ((2E,6E)-farnesyl-diphosphate specific)
GIMCKJCG_00609	CDS	891	tatC		COG0805	Sec-independent protein translocase protein TatC
GIMCKJCG_00610	CDS	2658	valS	6.1.1.9	COG0525	Valine--tRNA ligase
GIMCKJCG_00611	CDS	1308	fpgS	6.3.2.17		Folylpolyglutamate synthase
GIMCKJCG_00612	CDS	1239				hypothetical protein
GIMCKJCG_00613	CDS	1506	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
GIMCKJCG_00614	CDS	1647	mutB_1	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
GIMCKJCG_00615	CDS	396	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
GIMCKJCG_00616	CDS	939		3.6.-.-	COG1703	putative GTPase
GIMCKJCG_00617	CDS	423				hypothetical protein
GIMCKJCG_00618	CDS	1530		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
GIMCKJCG_00619	CDS	348				hypothetical protein
GIMCKJCG_00620	CDS	168				hypothetical protein
GIMCKJCG_00621	CDS	384	gcdC	4.1.1.70	COG0511	Glutaconyl-CoA decarboxylase subunit gamma
GIMCKJCG_00622	CDS	1122	gcdB	4.1.1.70	COG1883	Glutaconyl-CoA decarboxylase subunit beta
GIMCKJCG_00623	CDS	258				hypothetical protein
GIMCKJCG_00624	CDS	1299	sdcS_2		COG0471	Sodium-dependent dicarboxylate transporter SdcS
GIMCKJCG_00625	CDS	1299	sdcS_3		COG0471	Sodium-dependent dicarboxylate transporter SdcS
GIMCKJCG_00626	CDS	264				hypothetical protein
GIMCKJCG_00627	CDS	165			COG1145	Ferredoxin
GIMCKJCG_00628	CDS	441	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
GIMCKJCG_00629	CDS	924	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
GIMCKJCG_00630	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
GIMCKJCG_00631	CDS	1221				hypothetical protein
GIMCKJCG_00632	CDS	930				hypothetical protein
GIMCKJCG_00633	CDS	564				hypothetical protein
GIMCKJCG_00634	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
GIMCKJCG_00635	CDS	624				hypothetical protein
GIMCKJCG_00636	CDS	567	maf		COG0424	Septum formation protein Maf
GIMCKJCG_00637	CDS	699				hypothetical protein
GIMCKJCG_00638	CDS	1038	mreB		COG1077	Rod shape-determining protein MreB
GIMCKJCG_00639	CDS	918	mreC		COG1792	Cell shape-determining protein MreC
GIMCKJCG_00640	CDS	492				hypothetical protein
GIMCKJCG_00641	CDS	1923	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
GIMCKJCG_00642	CDS	924	minD		COG2894	Septum site-determining protein MinD
GIMCKJCG_00643	CDS	1137	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
GIMCKJCG_00644	CDS	1884				hypothetical protein
GIMCKJCG_00645	CDS	696				hypothetical protein
GIMCKJCG_00646	CDS	1428	rng	3.1.26.-	COG1530	Ribonuclease G
GIMCKJCG_00647	CDS	576	mntP		COG1971	putative manganese efflux pump MntP
GIMCKJCG_00648	CDS	312	rplU		COG0261	50S ribosomal protein L21
GIMCKJCG_00649	CDS	315				hypothetical protein
GIMCKJCG_00650	CDS	285	rpmA		COG0211	50S ribosomal protein L27
GIMCKJCG_00651	CDS	657	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
GIMCKJCG_00652	CDS	765	fetB		COG0390	putative iron export permease protein FetB
GIMCKJCG_00653	CDS	1419	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
GIMCKJCG_00654	CDS	1983	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GIMCKJCG_00655	CDS	2229	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
GIMCKJCG_00656	CDS	633		3.-.-.-		putative protein
GIMCKJCG_00657	CDS	492	fur		COG0735	Ferric uptake regulation protein
GIMCKJCG_00658	CDS	1017	hemZ_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
GIMCKJCG_00659	CDS	930				hypothetical protein
GIMCKJCG_00660	CDS	495	hemZ_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
GIMCKJCG_00661	CDS	1272	hisS	6.1.1.21		Histidine--tRNA ligase
GIMCKJCG_00662	CDS	1818	aspS	6.1.1.12		Aspartate--tRNA ligase
GIMCKJCG_00663	CDS	1302			COG2256	putative AAA domain-containing protein
GIMCKJCG_00664	CDS	2742	spoIIIE		COG1674	DNA translocase SpoIIIE
GIMCKJCG_00665	CDS	453				hypothetical protein
GIMCKJCG_00666	CDS	1884				hypothetical protein
GIMCKJCG_00667	CDS	1038			COG1840	putative protein
GIMCKJCG_00668	CDS	1347	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
GIMCKJCG_00669	CDS	1248	cinA_1		COG1058	Putative competence-damage inducible protein
GIMCKJCG_00670	CDS	1041	recA		COG0468	Protein RecA
GIMCKJCG_00671	CDS	429	recX			Regulatory protein RecX
GIMCKJCG_00672	CDS	1545	rny	3.1.-.-	COG1418	Ribonuclease Y
GIMCKJCG_00673	CDS	1773	dnaG	2.7.7.-	COG0358	DNA primase
GIMCKJCG_00674	CDS	1161	sigA		COG0568	RNA polymerase sigma factor SigA
GIMCKJCG_00675	tRNA	75				tRNA-Met(cat)
GIMCKJCG_00676	CDS	732	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
GIMCKJCG_00677	CDS	1104			COG0327	GTP cyclohydrolase 1 type 2 
GIMCKJCG_00678	CDS	330	trxA_1		COG0526	Thioredoxin
GIMCKJCG_00679	CDS	1140	hoxK	1.12.99.6		Uptake hydrogenase small subunit
GIMCKJCG_00680	CDS	1902	hoxG	1.12.99.6		Uptake hydrogenase large subunit
GIMCKJCG_00681	CDS	810	hupC		COG1969	putative Ni/Fe-hydrogenase B-type cytochrome subunit
GIMCKJCG_00682	CDS	582	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
GIMCKJCG_00683	CDS	378				hypothetical protein
GIMCKJCG_00684	CDS	1011		2.4.-.-		putative glycosyltransferase
GIMCKJCG_00685	CDS	813	pgdS	3.4.19.-	COG0791	Gamma-DL-glutamyl hydrolase
GIMCKJCG_00686	CDS	2616	alaS	6.1.1.7		Alanine--tRNA ligase
GIMCKJCG_00687	CDS	261				hypothetical protein
GIMCKJCG_00688	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GIMCKJCG_00689	CDS	297				hypothetical protein
GIMCKJCG_00690	CDS	1431	mltG	4.2.2.-		Endolytic murein transglycosylase
GIMCKJCG_00691	CDS	609		2.1.1.-	COG4122	Putative O-methyltransferase
GIMCKJCG_00692	CDS	1242	ydcP_1	3.4.-.-	COG0826	putative protease YdcP
GIMCKJCG_00693	CDS	270				hypothetical protein
GIMCKJCG_00694	CDS	990				hypothetical protein
GIMCKJCG_00695	CDS	1911	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
