locus_tag	ftype	length_bp	gene	EC_number	COG	product
INKIDPLN_00359	CDS	1230				hypothetical protein
INKIDPLN_00360	CDS	1404				hypothetical protein
INKIDPLN_00361	CDS	612	satP		COG1584	Succinate-acetate/proton symporter SatP
INKIDPLN_00362	CDS	660	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
INKIDPLN_00363	CDS	1344				hypothetical protein
INKIDPLN_00364	CDS	882				hypothetical protein
INKIDPLN_00365	CDS	465				hypothetical protein
INKIDPLN_00366	CDS	732		2.4.2.-	COG2071	Putative glutamine amidotransferase
INKIDPLN_00367	CDS	1071				hypothetical protein
INKIDPLN_00368	CDS	1386				hypothetical protein
INKIDPLN_00369	CDS	1557	spoVB_2		COG2244	Stage V sporulation protein B
INKIDPLN_00370	CDS	930	fba	4.1.2.13		Fructose-bisphosphate aldolase
INKIDPLN_00371	CDS	957	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
INKIDPLN_00372	CDS	1611				hypothetical protein
INKIDPLN_00373	CDS	717				hypothetical protein
INKIDPLN_00374	CDS	495				hypothetical protein
INKIDPLN_00375	CDS	1119	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
INKIDPLN_00376	CDS	627	cbiET_1		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
INKIDPLN_00377	CDS	588	cbiET_2		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
INKIDPLN_00378	CDS	762	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
INKIDPLN_00379	CDS	1149	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
INKIDPLN_00380	CDS	690	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
INKIDPLN_00381	CDS	789	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
INKIDPLN_00382	CDS	666	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
INKIDPLN_00383	CDS	996	hmuU_1		COG0609	Hemin transport system permease protein HmuU
INKIDPLN_00384	CDS	783	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
INKIDPLN_00385	CDS	942	isdE		COG0614	High-affinity heme uptake system protein IsdE
INKIDPLN_00386	CDS	990	cbiK_1	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
INKIDPLN_00387	CDS	912				hypothetical protein
INKIDPLN_00388	CDS	357				hypothetical protein
INKIDPLN_00389	CDS	969				hypothetical protein
INKIDPLN_00390	CDS	882	cbiK_2	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
INKIDPLN_00391	CDS	855	cbiKp	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase CbiKP
INKIDPLN_00392	CDS	708	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
INKIDPLN_00393	CDS	1380	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
INKIDPLN_00394	CDS	543	cobO_1	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
INKIDPLN_00395	CDS	390		1.15.1.2	COG2033	Putative superoxide reductase
INKIDPLN_00396	CDS	1230	lysC	2.7.2.4		Aspartokinase
INKIDPLN_00397	CDS	318				hypothetical protein
INKIDPLN_00398	CDS	2910				hypothetical protein
INKIDPLN_00399	CDS	969	gltX_1	6.1.1.17		Glutamate--tRNA ligase
INKIDPLN_00400	CDS	375	yccU		COG1832	putative protein YccU
INKIDPLN_00401	CDS	321	trxA_2		COG0526	Thioredoxin
INKIDPLN_00402	CDS	8289	btaF			Autotransporter adhesin BtaF
INKIDPLN_00403	CDS	432	mraZ			Transcriptional regulator MraZ
INKIDPLN_00404	CDS	933	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
INKIDPLN_00405	CDS	405	ftsL_1			Cell division protein FtsL
INKIDPLN_00406	CDS	1485	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
INKIDPLN_00407	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
INKIDPLN_00408	CDS	987	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
INKIDPLN_00409	CDS	1371	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
INKIDPLN_00410	CDS	1110	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
INKIDPLN_00411	CDS	1383	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
INKIDPLN_00412	CDS	933	ddl	6.3.2.4		D-alanine--D-alanine ligase
INKIDPLN_00413	CDS	882	ftsQ			Cell division protein FtsQ
INKIDPLN_00414	CDS	687				hypothetical protein
INKIDPLN_00415	CDS	345				hypothetical protein
INKIDPLN_00416	CDS	1041	ftsZ		COG0206	Cell division protein FtsZ
INKIDPLN_00417	CDS	570				hypothetical protein
INKIDPLN_00418	CDS	1248	tyrB	2.6.1.5	COG1448	Tyrosine aminotransferase
INKIDPLN_00419	CDS	270				hypothetical protein
INKIDPLN_00420	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
INKIDPLN_00421	CDS	1440				hypothetical protein
INKIDPLN_00422	CDS	270				hypothetical protein
INKIDPLN_00423	CDS	198	rpmE		COG0254	50S ribosomal protein L31
INKIDPLN_00424	CDS	891				hypothetical protein
INKIDPLN_00425	CDS	1083	prfA		COG0216	Peptide chain release factor 1
INKIDPLN_00426	CDS	870	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
INKIDPLN_00427	CDS	1032	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
INKIDPLN_00428	CDS	447	ywlE	3.9.1.2	COG0394	Protein-arginine-phosphatase
INKIDPLN_00429	CDS	438	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
INKIDPLN_00430	CDS	1233	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
INKIDPLN_00431	CDS	627	upp	2.4.2.9		Uracil phosphoribosyltransferase
INKIDPLN_00432	CDS	1026	cggR		COG2390	Central glycolytic genes regulator
INKIDPLN_00433	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
INKIDPLN_00434	CDS	1179	pgk	2.7.2.3		Phosphoglycerate kinase
INKIDPLN_00435	CDS	771	tpiA	5.3.1.1		Triosephosphate isomerase
INKIDPLN_00436	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
INKIDPLN_00437	CDS	1284	eno	4.2.1.11	COG0148	Enolase
INKIDPLN_00438	CDS	1011	epsE		COG2804	Type II secretion system protein E
INKIDPLN_00439	CDS	1020	pilT		COG2805	Twitching mobility protein
INKIDPLN_00440	CDS	1176	gspF		COG1459	Putative type II secretion system protein F
INKIDPLN_00441	CDS	447	xcpT		COG2165	Type II secretion system protein G
INKIDPLN_00442	CDS	543	pppA		COG1989	Leader peptidase PppA
INKIDPLN_00443	CDS	462				hypothetical protein
INKIDPLN_00444	CDS	357				hypothetical protein
INKIDPLN_00445	CDS	576				hypothetical protein
INKIDPLN_00446	CDS	408				hypothetical protein
INKIDPLN_00447	CDS	855				hypothetical protein
INKIDPLN_00448	CDS	597				hypothetical protein
INKIDPLN_00449	CDS	186				hypothetical protein
INKIDPLN_00450	CDS	888	aroK_1	2.7.1.71	COG0703	Shikimate kinase
INKIDPLN_00451	CDS	915	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
INKIDPLN_00452	CDS	1083	macA_1		COG0845	Macrolide export protein MacA
INKIDPLN_00453	CDS	723	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
INKIDPLN_00454	CDS	1161	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
INKIDPLN_00455	CDS	465	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
INKIDPLN_00456	CDS	1023	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
INKIDPLN_00457	CDS	2445	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
INKIDPLN_00458	CDS	2424	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
INKIDPLN_00459	CDS	2439	mutS2	3.1.-.-		Endonuclease MutS2
INKIDPLN_00460	CDS	2085	pbpF_1		COG0744	Penicillin-binding protein 1F
INKIDPLN_00461	CDS	1209	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
INKIDPLN_00462	CDS	618	nudL	3.6.1.-		putative Nudix hydrolase NudL
INKIDPLN_00463	CDS	234				hypothetical protein
INKIDPLN_00464	CDS	609				hypothetical protein
INKIDPLN_00465	CDS	603				hypothetical protein
INKIDPLN_00466	CDS	465				hypothetical protein
INKIDPLN_00467	CDS	2382	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
INKIDPLN_00468	CDS	630	ccpN		COG0517	Transcriptional repressor CcpN
INKIDPLN_00469	CDS	822	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
INKIDPLN_00470	CDS	990	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
INKIDPLN_00471	CDS	189	rpmB		COG0227	50S ribosomal protein L28
INKIDPLN_00472	CDS	2043	recG	3.6.4.12		ATP-dependent DNA helicase RecG
INKIDPLN_00473	CDS	186	dmpI	5.3.2.6		2-hydroxymuconate tautomerase
INKIDPLN_00474	CDS	1455	guaB_2	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
INKIDPLN_00475	CDS	723	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
INKIDPLN_00476	CDS	642	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
INKIDPLN_00477	CDS	672				hypothetical protein
INKIDPLN_00478	CDS	1263		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
INKIDPLN_00479	CDS	762	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
INKIDPLN_00480	tRNA	84				tRNA-Leu(caa)
INKIDPLN_00481	CDS	792				hypothetical protein
INKIDPLN_00482	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
INKIDPLN_00483	CDS	1572	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
INKIDPLN_00484	CDS	945	comEC_1		COG0658	ComE operon protein 3
INKIDPLN_00485	CDS	1098	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
INKIDPLN_00486	CDS	561				hypothetical protein
INKIDPLN_00487	CDS	981	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
INKIDPLN_00488	CDS	495	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
INKIDPLN_00489	CDS	759	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
INKIDPLN_00490	CDS	453	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
INKIDPLN_00491	CDS	1032	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
INKIDPLN_00492	CDS	1389	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
INKIDPLN_00493	CDS	567	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
INKIDPLN_00494	CDS	282	groS			10 kDa chaperonin
INKIDPLN_00495	CDS	1626	groL			60 kDa chaperonin
INKIDPLN_00496	CDS	1257	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
INKIDPLN_00497	CDS	744	sufC		COG0396	Vegetative protein 296
INKIDPLN_00498	CDS	1410				hypothetical protein
INKIDPLN_00499	CDS	1047				hypothetical protein
INKIDPLN_00500	CDS	1230	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase SufS
INKIDPLN_00501	CDS	426	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
INKIDPLN_00502	CDS	684		3.1.3.5	COG0546	5'-nucleotidase
INKIDPLN_00503	CDS	507	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
INKIDPLN_00504	CDS	480	ctsR		COG4463	Transcriptional regulator CtsR
INKIDPLN_00505	CDS	540	mcsA		COG3880	Protein-arginine kinase activator protein
INKIDPLN_00506	CDS	1062	mcsB	2.7.14.1		Protein-arginine kinase
INKIDPLN_00507	CDS	2448	clpC_2		COG0542	Negative regulator of genetic competence ClpC/MecB
INKIDPLN_00508	CDS	1374	radA	3.6.4.-	COG1066	DNA repair protein RadA
INKIDPLN_00509	CDS	1152	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
INKIDPLN_00510	CDS	1176	ispDF		COG0245	Bifunctional enzyme IspD/IspF
INKIDPLN_00511	CDS	1470	gltX_2	6.1.1.17		Glutamate--tRNA ligase
INKIDPLN_00512	CDS	954	panS_1		COG0385	Pantothenate precursors transporter PanS
INKIDPLN_00513	CDS	1449	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
INKIDPLN_00514	CDS	477	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
INKIDPLN_00515	CDS	732		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
INKIDPLN_00516	CDS	534	yacP		COG3688	putative protein YacP
INKIDPLN_00517	CDS	675	sigH		COG1595	RNA polymerase sigma-H factor
INKIDPLN_00518	CDS	246	secG		COG1314	putative protein-export membrane protein SecG
INKIDPLN_00519	CDS	2364	rnr	3.1.13.1	COG0557	Ribonuclease R
INKIDPLN_00520	CDS	471	smpB		COG0691	SsrA-binding protein
INKIDPLN_00521	CDS	501				hypothetical protein
INKIDPLN_00522	CDS	741	bioW	6.2.1.14		6-carboxyhexanoate--CoA ligase
INKIDPLN_00523	CDS	1158	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
INKIDPLN_00524	tmRNA	342	ssrA			transfer-messenger RNA, SsrA
INKIDPLN_00525	CDS	1128	bepF			Efflux pump periplasmic linker BepF
INKIDPLN_00526	CDS	3183	bepE			Efflux pump membrane transporter BepE
INKIDPLN_00527	CDS	942	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
INKIDPLN_00528	CDS	2190	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
INKIDPLN_00529	CDS	2004	ligA	6.5.1.2		DNA ligase
INKIDPLN_00530	CDS	291	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
INKIDPLN_00531	CDS	1461	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
INKIDPLN_00532	CDS	1449	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
INKIDPLN_00533	CDS	417				hypothetical protein
INKIDPLN_00534	CDS	1839	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
INKIDPLN_00535	CDS	966	hemN_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
INKIDPLN_00536	CDS	1014			COG1702	PhoH-like protein
INKIDPLN_00537	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
INKIDPLN_00538	CDS	900	era_1		COG1159	GTPase Era
INKIDPLN_00539	CDS	1332				hypothetical protein
INKIDPLN_00540	CDS	705	recO			DNA repair protein RecO
INKIDPLN_00541	CDS	804				hypothetical protein
INKIDPLN_00542	CDS	462				hypothetical protein
INKIDPLN_00543	CDS	1311	yxeP_3	3.-.-.-	COG1473	putative hydrolase YxeP
INKIDPLN_00544	CDS	354				hypothetical protein
INKIDPLN_00545	CDS	459				hypothetical protein
INKIDPLN_00546	CDS	453				hypothetical protein
INKIDPLN_00547	CDS	384				hypothetical protein
INKIDPLN_00548	CDS	366				hypothetical protein
INKIDPLN_00549	CDS	450				hypothetical protein
INKIDPLN_00550	CDS	171				hypothetical protein
INKIDPLN_00551	CDS	171				hypothetical protein
INKIDPLN_00552	CDS	876	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
INKIDPLN_00553	CDS	2052	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
INKIDPLN_00554	CDS	387				hypothetical protein
INKIDPLN_00555	CDS	342	rplS			50S ribosomal protein L19
INKIDPLN_00556	CDS	906	rbgA		COG1161	Ribosome biogenesis GTPase A
INKIDPLN_00557	CDS	798	rnhB	3.1.26.4	COG0164	Ribonuclease HII
INKIDPLN_00558	CDS	399				hypothetical protein
INKIDPLN_00559	CDS	1581	comM		COG0606	Competence protein ComM
INKIDPLN_00560	CDS	1227	dprA		COG0758	DNA processing protein DprA
INKIDPLN_00561	CDS	2427	topA	5.99.1.2		DNA topoisomerase 1
INKIDPLN_00562	CDS	1317	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
INKIDPLN_00563	CDS	825	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
INKIDPLN_00564	CDS	1605	ydhD	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
INKIDPLN_00565	CDS	2469	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
INKIDPLN_00566	CDS	480	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
INKIDPLN_00567	CDS	1230		3.4.11.-		Aminopeptidase 2
INKIDPLN_00568	CDS	570	comEA		COG1555	ComE operon protein 1
INKIDPLN_00569	CDS	2232	comEC_2		COG0658	ComE operon protein 3
INKIDPLN_00570	CDS	978				hypothetical protein
INKIDPLN_00571	CDS	3786	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
INKIDPLN_00572	CDS	210				hypothetical protein
INKIDPLN_00573	CDS	1743	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
INKIDPLN_00574	CDS	1212	ribD_2		COG0117	Riboflavin biosynthesis protein RibD
INKIDPLN_00575	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
INKIDPLN_00576	CDS	1203	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
INKIDPLN_00577	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
INKIDPLN_00578	CDS	879	hslO			33 kDa chaperonin
INKIDPLN_00579	CDS	795		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
INKIDPLN_00580	CDS	1065	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
INKIDPLN_00581	CDS	1245	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
INKIDPLN_00582	CDS	1290	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
INKIDPLN_00583	CDS	750		2.1.1.295		2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
INKIDPLN_00584	CDS	939				hypothetical protein
INKIDPLN_00585	CDS	909				hypothetical protein
INKIDPLN_00586	CDS	744				hypothetical protein
INKIDPLN_00587	CDS	750				hypothetical protein
INKIDPLN_00588	CDS	150				hypothetical protein
INKIDPLN_00589	CDS	1296				hypothetical protein
INKIDPLN_00590	CDS	618	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
INKIDPLN_00591	CDS	1356	vanW		COG2720	Vancomycin B-type resistance protein VanW
INKIDPLN_00592	CDS	1011	xerD		COG4974	Tyrosine recombinase XerD
INKIDPLN_00593	CDS	309	yneA			Cell division suppressor protein YneA
INKIDPLN_00594	CDS	672	lexA	3.4.21.88	COG1974	LexA repressor
INKIDPLN_00595	CDS	942	panS_2		COG0385	Pantothenate precursors transporter PanS
INKIDPLN_00596	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
INKIDPLN_00597	CDS	393	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
INKIDPLN_00598	CDS	888	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
INKIDPLN_00599	CDS	1032	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
INKIDPLN_00600	CDS	798	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
INKIDPLN_00601	CDS	1665	recN		COG0497	DNA repair protein RecN
INKIDPLN_00602	CDS	456	argR		COG1438	Arginine repressor
INKIDPLN_00603	CDS	522				hypothetical protein
INKIDPLN_00604	CDS	885	nadK	2.7.1.23	COG0061	NAD kinase
INKIDPLN_00605	CDS	804	tlyA		COG1189	Hemolysin A
INKIDPLN_00606	CDS	480				hypothetical protein
INKIDPLN_00607	CDS	879		2.5.1.10		Farnesyl diphosphate synthase
INKIDPLN_00608	CDS	207	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
INKIDPLN_00609	CDS	1224	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
INKIDPLN_00610	CDS	960	tsaD_2	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
INKIDPLN_00611	CDS	405	nusB		COG0781	Transcription antitermination protein NusB
INKIDPLN_00612	CDS	396				hypothetical protein
INKIDPLN_00613	CDS	381				putative protein
INKIDPLN_00614	CDS	558	efp		COG0231	Elongation factor P
INKIDPLN_00615	CDS	1074	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
INKIDPLN_00616	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
INKIDPLN_00617	CDS	639	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
INKIDPLN_00618	CDS	1131	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
INKIDPLN_00619	CDS	885	pduX	2.7.1.177	COG4542	L-threonine kinase
INKIDPLN_00620	CDS	894	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
INKIDPLN_00621	CDS	993	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
INKIDPLN_00622	CDS	1518	cobQ		COG1492	Cobyric acid synthase
INKIDPLN_00623	CDS	579	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
INKIDPLN_00624	CDS	336				hypothetical protein
INKIDPLN_00625	CDS	516	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
INKIDPLN_00626	CDS	408	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
INKIDPLN_00627	CDS	876	htpX	3.4.24.-	COG0501	Protease HtpX 
INKIDPLN_00628	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
INKIDPLN_00629	CDS	1290	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
INKIDPLN_00630	CDS	450				hypothetical protein
INKIDPLN_00631	CDS	963				hypothetical protein
INKIDPLN_00632	CDS	855	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
INKIDPLN_00633	CDS	795	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
INKIDPLN_00634	CDS	1746			COG1132	putative ABC transporter ATP-binding protein
INKIDPLN_00635	CDS	1728	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
INKIDPLN_00636	CDS	516	tpx	1.11.1.15	COG2077	Thiol peroxidase
INKIDPLN_00637	CDS	396	psiE		COG3223	Protein PsiE
INKIDPLN_00638	CDS	1908	glnA	6.3.1.2	COG0174	Glutamine synthetase
INKIDPLN_00639	CDS	444	yqeY		COG1610	putative protein YqeY
INKIDPLN_00640	CDS	180	rpsU		COG0828	30S ribosomal protein S21
INKIDPLN_00641	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
INKIDPLN_00642	CDS	1296	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
INKIDPLN_00643	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
INKIDPLN_00644	CDS	864	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
INKIDPLN_00645	CDS	1158	dnaJ			Chaperone protein DnaJ
INKIDPLN_00646	CDS	1839	dnaK		COG0443	Chaperone protein DnaK
INKIDPLN_00647	CDS	546	grpE		COG0576	Protein GrpE
INKIDPLN_00648	CDS	1029	hrcA		COG1420	Heat-inducible transcription repressor HrcA
INKIDPLN_00649	CDS	603	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
INKIDPLN_00650	CDS	1185	hemN_3	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
INKIDPLN_00651	CDS	1800	lepA	3.6.5.-		Elongation factor 4
INKIDPLN_00652	CDS	1062	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
INKIDPLN_00653	CDS	1239		4.4.1.11	COG0626	L-methionine gamma-lyase
INKIDPLN_00654	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
INKIDPLN_00655	CDS	813	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
INKIDPLN_00656	CDS	2064	mutL			DNA mismatch repair protein MutL
INKIDPLN_00657	CDS	2634	mutS		COG0249	DNA mismatch repair protein MutS
INKIDPLN_00658	CDS	1317	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
INKIDPLN_00659	CDS	873				hypothetical protein
INKIDPLN_00660	CDS	828	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
INKIDPLN_00661	CDS	1719	proS	6.1.1.15		Proline--tRNA ligase
INKIDPLN_00662	CDS	1086	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
INKIDPLN_00663	CDS	1017	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
INKIDPLN_00664	CDS	1146	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
INKIDPLN_00665	CDS	822	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
INKIDPLN_00666	CDS	765	uppS	2.5.1.-		Isoprenyl transferase
INKIDPLN_00667	CDS	252				hypothetical protein
INKIDPLN_00668	CDS	561	frr		COG0233	Ribosome-recycling factor
INKIDPLN_00669	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
INKIDPLN_00670	CDS	681	tsf			Elongation factor Ts
INKIDPLN_00671	CDS	720	rpsB		COG0052	30S ribosomal protein S2
INKIDPLN_00672	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
INKIDPLN_00673	CDS	864	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
INKIDPLN_00674	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
INKIDPLN_00675	CDS	702	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
INKIDPLN_00676	CDS	1047	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
INKIDPLN_00677	CDS	1356	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
INKIDPLN_00678	CDS	795				hypothetical protein
INKIDPLN_00679	CDS	1011	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
INKIDPLN_00680	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
INKIDPLN_00681	CDS	2184	priA	3.6.4.-	COG1198	Primosomal protein N'
