locus_tag	ftype	length_bp	gene	EC_number	COG	product
KIJPFOIH_00355	CDS	2079				hypothetical protein
KIJPFOIH_00356	CDS	1383	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
KIJPFOIH_00357	CDS	564				hypothetical protein
KIJPFOIH_00358	CDS	342				hypothetical protein
KIJPFOIH_00359	CDS	795				hypothetical protein
KIJPFOIH_00360	CDS	372				hypothetical protein
KIJPFOIH_00361	CDS	342				hypothetical protein
KIJPFOIH_00362	CDS	834				hypothetical protein
KIJPFOIH_00363	CDS	252				hypothetical protein
KIJPFOIH_00364	CDS	246				hypothetical protein
KIJPFOIH_00365	CDS	999				hypothetical protein
KIJPFOIH_00366	CDS	204				hypothetical protein
KIJPFOIH_00367	CDS	1182	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
KIJPFOIH_00368	CDS	1098	mutY	3.2.2.-		Adenine DNA glycosylase
KIJPFOIH_00369	CDS	522	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
KIJPFOIH_00370	CDS	774				hypothetical protein
KIJPFOIH_00371	CDS	846				hypothetical protein
KIJPFOIH_00372	CDS	231				hypothetical protein
KIJPFOIH_00373	CDS	2499	ehaG_1		COG5295	Autotransporter adhesin EhaG
KIJPFOIH_00374	CDS	981	cinA_1		COG1058	CinA-like protein
KIJPFOIH_00375	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
KIJPFOIH_00376	CDS	384				hypothetical protein
KIJPFOIH_00377	CDS	708	rspR		COG1802	HTH-type transcriptional repressor RspR
KIJPFOIH_00378	CDS	942		2.7.1.-	COG1597	Putative lipid kinase
KIJPFOIH_00379	CDS	3756	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
KIJPFOIH_00380	CDS	3495	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
KIJPFOIH_00381	CDS	993				hypothetical protein
KIJPFOIH_00382	CDS	549				hypothetical protein
KIJPFOIH_00383	CDS	1227	garP			putative galactarate transporter
KIJPFOIH_00384	CDS	846				hypothetical protein
KIJPFOIH_00385	tRNA	89				tRNA-Ser(tga)
KIJPFOIH_00386	CDS	954				hypothetical protein
KIJPFOIH_00387	CDS	2130	ziaA	3.6.3.5		Zinc-transporting ATPase
KIJPFOIH_00388	CDS	1533	opuCD		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCD
KIJPFOIH_00389	CDS	327				hypothetical protein
KIJPFOIH_00390	CDS	1284	umuC		COG0389	Protein UmuC
KIJPFOIH_00391	CDS	417				hypothetical protein
KIJPFOIH_00392	CDS	1359	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
KIJPFOIH_00393	CDS	447	rplI			50S ribosomal protein L9
KIJPFOIH_00394	CDS	2028	gdpP	3.1.4.-	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
KIJPFOIH_00395	CDS	933				hypothetical protein
KIJPFOIH_00396	CDS	2169	rnjA	3.1.-.-	COG0595	Ribonuclease J1
KIJPFOIH_00397	CDS	798				hypothetical protein
KIJPFOIH_00398	CDS	774	cmpC	3.6.3.-	COG0715	Bicarbonate transport ATP-binding protein CmpC
KIJPFOIH_00399	CDS	753	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
KIJPFOIH_00400	CDS	954	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
KIJPFOIH_00401	CDS	1632	arnT_2	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
KIJPFOIH_00402	CDS	588			COG0586	putative membrane protein
KIJPFOIH_00403	CDS	789	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
KIJPFOIH_00404	CDS	1002	hmuU_1		COG0609	Hemin transport system permease protein HmuU
KIJPFOIH_00405	CDS	933	isdE_1		COG0614	High-affinity heme uptake system protein IsdE
KIJPFOIH_00406	CDS	2064	cirA_1		COG4771	Colicin I receptor
KIJPFOIH_00407	CDS	804				hypothetical protein
KIJPFOIH_00408	CDS	405	exbD_1		COG0848	Biopolymer transport protein ExbD
KIJPFOIH_00409	CDS	612	exbB_1		COG0811	Biopolymer transport protein ExbB
KIJPFOIH_00410	CDS	222				hypothetical protein
KIJPFOIH_00411	CDS	207				hypothetical protein
KIJPFOIH_00412	CDS	747				hypothetical protein
KIJPFOIH_00413	CDS	876	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
KIJPFOIH_00414	CDS	963	sdhB_2	1.3.5.-	COG0479	8-methylmenaquinol:fumarate reductase iron-sulfur subunit
KIJPFOIH_00415	CDS	1719	sdhA_2	1.3.5.-	COG1053	8-methylmenaquinol:fumarate reductase flavoprotein subunit
KIJPFOIH_00416	CDS	675	copR			Transcriptional activator protein CopR
KIJPFOIH_00417	CDS	1416	cusS	2.7.13.3	COG0642	Sensor kinase CusS
KIJPFOIH_00418	CDS	1314				hypothetical protein
KIJPFOIH_00419	CDS	1236				hypothetical protein
KIJPFOIH_00420	CDS	702				hypothetical protein
KIJPFOIH_00421	CDS	357	yybR		COG1733	putative HTH-type transcriptional regulator YybR
KIJPFOIH_00422	CDS	795	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
KIJPFOIH_00423	CDS	168	bsaA			Glutathione peroxidase BsaA
KIJPFOIH_00424	CDS	138	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
KIJPFOIH_00425	CDS	795				hypothetical protein
KIJPFOIH_00426	CDS	660	scdA		COG2846	Iron-sulfur cluster repair protein ScdA
KIJPFOIH_00427	CDS	999	pta	2.3.1.8		Phosphate acetyltransferase
KIJPFOIH_00428	CDS	678				hypothetical protein
KIJPFOIH_00429	CDS	276				hypothetical protein
KIJPFOIH_00430	CDS	1353	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
KIJPFOIH_00431	CDS	1188	patB_1	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
KIJPFOIH_00432	CDS	1647				hypothetical protein
KIJPFOIH_00433	CDS	630	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
KIJPFOIH_00434	CDS	540				hypothetical protein
KIJPFOIH_00435	CDS	513	ypjQ		COG1267	putative protein YpjQ
KIJPFOIH_00436	CDS	396				hypothetical protein
KIJPFOIH_00437	CDS	345				hypothetical protein
KIJPFOIH_00438	CDS	363	adhR		COG0789	HTH-type transcriptional regulator AdhR
KIJPFOIH_00439	CDS	378				hypothetical protein
KIJPFOIH_00440	CDS	102				hypothetical protein
KIJPFOIH_00441	CDS	498	hmpT		COG4720	Thiamine precursor transporter HmpT
KIJPFOIH_00442	CDS	567	ywrO	1.6.99.-	COG2249	General stress protein 14
KIJPFOIH_00443	CDS	288				putative protein
KIJPFOIH_00444	CDS	507	yfbM			Protein YfbM
KIJPFOIH_00445	CDS	594				hypothetical protein
KIJPFOIH_00446	CDS	807				hypothetical protein
KIJPFOIH_00447	CDS	543				hypothetical protein
KIJPFOIH_00448	CDS	507				hypothetical protein
KIJPFOIH_00449	CDS	432				hypothetical protein
KIJPFOIH_00450	CDS	816				hypothetical protein
KIJPFOIH_00451	CDS	831				hypothetical protein
KIJPFOIH_00452	CDS	756				hypothetical protein
KIJPFOIH_00453	CDS	567				hypothetical protein
KIJPFOIH_00454	CDS	1482	ydjA_1	3.1.21.4		Type-2 restriction enzyme BsuMI component YdjA
KIJPFOIH_00455	CDS	2199	ydiS_1	3.1.21.4	COG1401	Type-2 restriction enzyme BsuMI component YdiS
KIJPFOIH_00456	CDS	1071	haeIIIM_1	2.1.1.37		Modification methylase HaeIII
KIJPFOIH_00457	CDS	783	dpnA	2.1.1.72		Modification methylase DpnIIB
KIJPFOIH_00458	tRNA	77				tRNA-Arg(cct)
KIJPFOIH_00459	CDS	993	hel		COG2503	Lipoprotein E
KIJPFOIH_00460	CDS	882				hypothetical protein
KIJPFOIH_00461	CDS	1464	katA	1.11.1.6	COG0753	Catalase
KIJPFOIH_00462	CDS	285				hypothetical protein
KIJPFOIH_00463	CDS	1503	dinB	2.7.7.7	COG0389	DNA polymerase IV
KIJPFOIH_00464	CDS	345	sdpR		COG0640	Transcriptional repressor SdpR
KIJPFOIH_00465	CDS	1284	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
KIJPFOIH_00466	CDS	1179	fsr_1			Fosmidomycin resistance protein
KIJPFOIH_00467	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
KIJPFOIH_00468	CDS	411				hypothetical protein
KIJPFOIH_00469	CDS	831				hypothetical protein
KIJPFOIH_00470	CDS	405	exbD_2		COG0848	Biopolymer transport protein ExbD
KIJPFOIH_00471	CDS	606	tolQ_1		COG0811	Protein TolQ
KIJPFOIH_00472	CDS	195				hypothetical protein
KIJPFOIH_00473	CDS	258				hypothetical protein
KIJPFOIH_00474	CDS	1254	argK	3.6.5.-	COG1703	GTPase ArgK
KIJPFOIH_00475	CDS	2190	mutB_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
KIJPFOIH_00476	CDS	2163	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
KIJPFOIH_00477	CDS	897	rarD		COG2962	Protein RarD
KIJPFOIH_00478	CDS	900				hypothetical protein
KIJPFOIH_00479	CDS	177				hypothetical protein
KIJPFOIH_00480	CDS	378				hypothetical protein
KIJPFOIH_00481	CDS	399				hypothetical protein
KIJPFOIH_00482	CDS	642	ycf3			Photosystem I assembly protein Ycf3
KIJPFOIH_00483	CDS	2823			COG0247	putative protein
KIJPFOIH_00484	CDS	795				hypothetical protein
KIJPFOIH_00485	CDS	450				hypothetical protein
KIJPFOIH_00486	CDS	1545	clcA_1		COG0038	H(+)/Cl(-) exchange transporter ClcA
KIJPFOIH_00487	CDS	1152	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
KIJPFOIH_00488	CDS	1146		3.2.1.52		Beta-hexosaminidase A
KIJPFOIH_00489	CDS	234				hypothetical protein
KIJPFOIH_00490	CDS	627				hypothetical protein
KIJPFOIH_00491	CDS	771				hypothetical protein
KIJPFOIH_00492	CDS	399				hypothetical protein
KIJPFOIH_00493	CDS	519	ohrR			Organic hydroperoxide resistance transcriptional regulator
KIJPFOIH_00494	CDS	591	fbiB_2	6.3.2.31	COG0778	Coenzyme F420:L-glutamate ligase
KIJPFOIH_00495	CDS	621	cadA	3.6.3.3		putative cadmium-transporting ATPase
KIJPFOIH_00496	CDS	483	silP	3.6.3.53		Silver exporting P-type ATPase
KIJPFOIH_00497	CDS	1323	glpT		COG2271	Glycerol-3-phosphate transporter
KIJPFOIH_00498	CDS	774				hypothetical protein
KIJPFOIH_00499	CDS	354	mgsR		COG1393	Regulatory protein MgsR
KIJPFOIH_00500	CDS	321	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
KIJPFOIH_00501	CDS	717	ydfK		COG1811	putative membrane protein YdfK
KIJPFOIH_00502	CDS	600	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
KIJPFOIH_00503	CDS	444				hypothetical protein
KIJPFOIH_00504	CDS	1332				hypothetical protein
KIJPFOIH_00505	CDS	537				hypothetical protein
KIJPFOIH_00506	CDS	576				hypothetical protein
KIJPFOIH_00507	CDS	1257				hypothetical protein
KIJPFOIH_00508	CDS	402				hypothetical protein
KIJPFOIH_00509	CDS	1257				hypothetical protein
KIJPFOIH_00510	CDS	102				hypothetical protein
KIJPFOIH_00511	CDS	570				hypothetical protein
KIJPFOIH_00512	CDS	582				hypothetical protein
KIJPFOIH_00513	CDS	1419	opuE_2		COG0591	Osmoregulated proline transporter OpuE
KIJPFOIH_00514	CDS	2394				hypothetical protein
KIJPFOIH_00515	CDS	1305	codB		COG1457	Cytosine permease
KIJPFOIH_00516	CDS	165				hypothetical protein
KIJPFOIH_00517	CDS	324				hypothetical protein
KIJPFOIH_00518	CDS	2256				hypothetical protein
KIJPFOIH_00519	CDS	537				hypothetical protein
KIJPFOIH_00520	CDS	948	dprA_1		COG0758	DNA processing protein DprA
KIJPFOIH_00521	CDS	663				hypothetical protein
KIJPFOIH_00522	CDS	804				hypothetical protein
KIJPFOIH_00523	CDS	2010				hypothetical protein
KIJPFOIH_00524	CDS	564				hypothetical protein
KIJPFOIH_00525	CDS	1335				hypothetical protein
KIJPFOIH_00526	CDS	1581				hypothetical protein
KIJPFOIH_00527	CDS	648				hypothetical protein
KIJPFOIH_00528	CDS	1602				hypothetical protein
KIJPFOIH_00529	CDS	366				hypothetical protein
KIJPFOIH_00530	CDS	996	cas4-cas1	3.1.-.-	COG1518	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
KIJPFOIH_00531	CDS	276	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
KIJPFOIH_00532	CDS	399				hypothetical protein
KIJPFOIH_00533	CDS	135				hypothetical protein
KIJPFOIH_00534	CDS	375				hypothetical protein
KIJPFOIH_00535	CDS	108				hypothetical protein
KIJPFOIH_00536	CDS	2019				hypothetical protein
KIJPFOIH_00537	CDS	2145				hypothetical protein
KIJPFOIH_00538	CDS	2370				hypothetical protein
KIJPFOIH_00539	CDS	771	cas6	3.1.-.-	COG5551	CRISPR-associated endoribonuclease Cas6
KIJPFOIH_00540	CDS	111				hypothetical protein
KIJPFOIH_00541	CDS	609				hypothetical protein
KIJPFOIH_00542	CDS	867				hypothetical protein
KIJPFOIH_00543	CDS	1065				hypothetical protein
KIJPFOIH_00544	CDS	1149	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
KIJPFOIH_00545	CDS	1431		1.12.7.2		Iron hydrogenase 1
KIJPFOIH_00546	CDS	375				hypothetical protein
KIJPFOIH_00547	CDS	1098				hypothetical protein
KIJPFOIH_00548	CDS	1356	ribZ			Riboflavin transporter RibZ
KIJPFOIH_00549	CDS	372				hypothetical protein
KIJPFOIH_00550	CDS	2469	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
KIJPFOIH_00551	CDS	2331				hypothetical protein
KIJPFOIH_00552	CDS	807				hypothetical protein
KIJPFOIH_00553	CDS	1263	sfsA		COG1489	Sugar fermentation stimulation protein A
KIJPFOIH_00554	CDS	957	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
KIJPFOIH_00555	CDS	666				hypothetical protein
KIJPFOIH_00556	CDS	288				hypothetical protein
KIJPFOIH_00557	CDS	522	nfrA	1.6.-.-	COG0778	NADPH-dependent oxidoreductase
KIJPFOIH_00558	CDS	459				hypothetical protein
KIJPFOIH_00559	CDS	378				hypothetical protein
KIJPFOIH_00560	CDS	1140				hypothetical protein
KIJPFOIH_00561	CDS	579	cobO_1	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
KIJPFOIH_00562	CDS	957	nlpD		COG0739	Murein hydrolase activator NlpD
KIJPFOIH_00563	CDS	522				hypothetical protein
KIJPFOIH_00564	CDS	1266	era_1		COG1159	GTPase Era
KIJPFOIH_00565	CDS	930	spo0J		COG1475	Stage 0 sporulation protein J
KIJPFOIH_00566	CDS	771	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KIJPFOIH_00567	CDS	768				hypothetical protein
KIJPFOIH_00568	CDS	2436	metH	2.1.1.13	COG0646	Methionine synthase
KIJPFOIH_00569	CDS	858	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
KIJPFOIH_00570	CDS	753	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
KIJPFOIH_00571	CDS	1872	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
KIJPFOIH_00572	CDS	1386	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
KIJPFOIH_00573	CDS	798				hypothetical protein
KIJPFOIH_00574	CDS	666	yidC2		COG0706	Membrane protein insertase YidC 2
KIJPFOIH_00575	CDS	222	yidD		COG0759	Putative membrane protein insertion efficiency factor
KIJPFOIH_00576	CDS	366	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
KIJPFOIH_00577	CDS	135	rpmH		COG0230	50S ribosomal protein L34
KIJPFOIH_00578	CDS	1575	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KIJPFOIH_00579	CDS	1113	dnaN			Beta sliding clamp
KIJPFOIH_00580	CDS	234	ybcJ		COG2501	putative protein YbcJ
KIJPFOIH_00581	CDS	1101	recF_1		COG1195	DNA replication and repair protein RecF
KIJPFOIH_00582	CDS	903				hypothetical protein
KIJPFOIH_00583	CDS	249				hypothetical protein
KIJPFOIH_00584	CDS	1902	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
KIJPFOIH_00585	CDS	1482	lysP		COG0833	Lysine-specific permease
KIJPFOIH_00586	CDS	318				hypothetical protein
KIJPFOIH_00587	CDS	3063	mdtC			Multidrug resistance protein MdtC
KIJPFOIH_00588	CDS	1065	macA_1		COG0845	Macrolide export protein MacA
KIJPFOIH_00589	CDS	1356				hypothetical protein
KIJPFOIH_00590	CDS	600				hypothetical protein
KIJPFOIH_00591	CDS	1179				hypothetical protein
KIJPFOIH_00592	CDS	2034				hypothetical protein
KIJPFOIH_00593	CDS	543				hypothetical protein
KIJPFOIH_00594	CDS	2022				hypothetical protein
KIJPFOIH_00595	CDS	1086	pimA	2.4.1.345	COG0438	Phosphatidyl-myo-inositol mannosyltransferase
KIJPFOIH_00596	CDS	939			COG2990	putative protein
KIJPFOIH_00597	CDS	1194				hypothetical protein
KIJPFOIH_00598	CDS	1440	gumD	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
KIJPFOIH_00599	CDS	1101	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
KIJPFOIH_00600	CDS	93				hypothetical protein
KIJPFOIH_00601	CDS	1611				hypothetical protein
KIJPFOIH_00602	CDS	762				hypothetical protein
KIJPFOIH_00603	CDS	1092	epsF	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
KIJPFOIH_00604	CDS	1002				hypothetical protein
KIJPFOIH_00605	CDS	795				hypothetical protein
KIJPFOIH_00606	CDS	720	tarI_1	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
KIJPFOIH_00607	CDS	1509				hypothetical protein
KIJPFOIH_00608	CDS	921		5.1.3.2	COG1088	UDP-glucose 4-epimerase
KIJPFOIH_00609	CDS	1056	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
KIJPFOIH_00610	CDS	1077				hypothetical protein
KIJPFOIH_00611	CDS	327				hypothetical protein
KIJPFOIH_00612	CDS	1410	btaE_1			Autotransporter adhesin BtaE
KIJPFOIH_00613	CDS	1044				hypothetical protein
KIJPFOIH_00614	CDS	2409	yadA			Adhesin YadA
KIJPFOIH_00615	CDS	8421	upaG_1			Autotransporter adhesin UpaG
KIJPFOIH_00616	CDS	645				hypothetical protein
KIJPFOIH_00617	CDS	5499	btaE_2			Autotransporter adhesin BtaE
KIJPFOIH_00618	CDS	645				hypothetical protein
KIJPFOIH_00619	CDS	267				hypothetical protein
KIJPFOIH_00620	CDS	6108	upaG_2			Autotransporter adhesin UpaG
KIJPFOIH_00621	CDS	1281	upaG_3			Autotransporter adhesin UpaG
KIJPFOIH_00622	CDS	8907	ata_1			Adhesin Ata autotransporter
KIJPFOIH_00623	CDS	10338	ata_2			Adhesin Ata autotransporter
KIJPFOIH_00624	CDS	750				hypothetical protein
KIJPFOIH_00625	rRNA	1561				16S ribosomal RNA
KIJPFOIH_00626	rRNA	2928				23S ribosomal RNA
KIJPFOIH_00627	rRNA	109				5S ribosomal RNA
KIJPFOIH_00628	CDS	372				hypothetical protein
KIJPFOIH_00629	CDS	1173	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
KIJPFOIH_00630	CDS	612	tolQ_2		COG0811	Protein TolQ
KIJPFOIH_00631	CDS	405				hypothetical protein
KIJPFOIH_00632	CDS	747				hypothetical protein
KIJPFOIH_00633	CDS	1935	cirA_2		COG4771	Colicin I receptor
KIJPFOIH_00634	CDS	1983	cirA_3		COG4771	Colicin I receptor
KIJPFOIH_00635	CDS	954	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
KIJPFOIH_00636	CDS	1038	hmuU_2		COG0609	Hemin transport system permease protein HmuU
KIJPFOIH_00637	CDS	846	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
KIJPFOIH_00638	CDS	930	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
KIJPFOIH_00639	CDS	2028			COG1239	putative protein
KIJPFOIH_00640	CDS	3624	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
KIJPFOIH_00641	CDS	912				hypothetical protein
KIJPFOIH_00642	CDS	1869	btuB		COG4206	Vitamin B12 transporter BtuB
KIJPFOIH_00643	CDS	1323	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
KIJPFOIH_00644	CDS	462				hypothetical protein
KIJPFOIH_00645	CDS	1308		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
KIJPFOIH_00646	CDS	279	fixX		COG2440	Ferredoxin-like protein FixX
KIJPFOIH_00647	CDS	990	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
KIJPFOIH_00648	CDS	1002	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
KIJPFOIH_00649	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
KIJPFOIH_00650	CDS	762		1.-.-.-	COG1028	putative oxidoreductase
KIJPFOIH_00651	CDS	588				hypothetical protein
KIJPFOIH_00652	CDS	954	nikB		COG0601	Nickel transport system permease protein NikB
KIJPFOIH_00653	CDS	810	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
KIJPFOIH_00654	CDS	1524	ddpA_2		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
KIJPFOIH_00655	CDS	768	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
KIJPFOIH_00656	CDS	741	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
KIJPFOIH_00657	CDS	627				hypothetical protein
KIJPFOIH_00658	CDS	477				hypothetical protein
KIJPFOIH_00659	CDS	348				hypothetical protein
KIJPFOIH_00660	CDS	1074				hypothetical protein
KIJPFOIH_00661	CDS	1725	hsdM_1	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
KIJPFOIH_00662	CDS	1260				hypothetical protein
KIJPFOIH_00663	CDS	3090	hsdR_1	3.1.21.3		Type-1 restriction enzyme R protein
KIJPFOIH_00664	CDS	828				hypothetical protein
KIJPFOIH_00665	CDS	657				hypothetical protein
KIJPFOIH_00666	CDS	516				hypothetical protein
KIJPFOIH_00667	CDS	1539	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
KIJPFOIH_00668	CDS	1260	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
KIJPFOIH_00669	CDS	492	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
KIJPFOIH_00670	CDS	1071	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
KIJPFOIH_00671	CDS	540	niaX			Niacin transporter NiaX
KIJPFOIH_00672	CDS	1188	norV_1		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
KIJPFOIH_00673	CDS	1731	ehaG_2		COG5295	Autotransporter adhesin EhaG
KIJPFOIH_00674	CDS	486	ytmI_1	2.3.1.-		putative N-acetyltransferase YtmI
KIJPFOIH_00675	CDS	750				hypothetical protein
KIJPFOIH_00676	CDS	930				hypothetical protein
KIJPFOIH_00677	CDS	654	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
KIJPFOIH_00678	CDS	1116	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
KIJPFOIH_00679	CDS	558				hypothetical protein
KIJPFOIH_00680	CDS	960				hypothetical protein
KIJPFOIH_00681	CDS	840	tcyK		COG0834	L-cystine-binding protein TcyK
KIJPFOIH_00682	CDS	717	yxeN_1			putative amino-acid permease protein YxeN
KIJPFOIH_00683	CDS	717	yxeN_2			putative amino-acid permease protein YxeN
KIJPFOIH_00684	CDS	774	tcyN	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyN
KIJPFOIH_00685	CDS	483	ytmI_2	2.3.1.-		putative N-acetyltransferase YtmI
KIJPFOIH_00686	CDS	399				hypothetical protein
KIJPFOIH_00687	CDS	903	rbsB		COG1879	Ribose import binding protein RbsB
KIJPFOIH_00688	CDS	936	rbsC		COG1172	Ribose import permease protein RbsC
KIJPFOIH_00689	CDS	1482	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
KIJPFOIH_00690	CDS	414	rbsD	5.4.99.62	COG1869	D-ribose pyranase
KIJPFOIH_00691	CDS	891	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
KIJPFOIH_00692	CDS	327				hypothetical protein
KIJPFOIH_00693	CDS	282				hypothetical protein
KIJPFOIH_00694	CDS	657				hypothetical protein
KIJPFOIH_00695	CDS	522	sttH	3.5.2.19		Streptothricin hydrolase
KIJPFOIH_00696	CDS	936				hypothetical protein
KIJPFOIH_00697	CDS	2556	hsdM_2	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
KIJPFOIH_00698	CDS	1257				hypothetical protein
KIJPFOIH_00699	CDS	3111	hsdR_2	3.1.21.3		Type-1 restriction enzyme R protein
KIJPFOIH_00700	CDS	1626	ecfA1_2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
KIJPFOIH_00701	CDS	813	ecfA3	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA3
KIJPFOIH_00702	CDS	669	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
KIJPFOIH_00703	CDS	501		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
KIJPFOIH_00704	CDS	864	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
KIJPFOIH_00705	CDS	366				hypothetical protein
KIJPFOIH_00706	CDS	1605	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
KIJPFOIH_00707	CDS	1278	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
KIJPFOIH_00708	CDS	591	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
KIJPFOIH_00709	CDS	723	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
KIJPFOIH_00710	CDS	759	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
KIJPFOIH_00711	CDS	318	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
KIJPFOIH_00712	CDS	327	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
KIJPFOIH_00713	CDS	1077	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
KIJPFOIH_00714	CDS	627	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
KIJPFOIH_00715	CDS	1833	cstA		COG1966	Peptide transporter CstA
KIJPFOIH_00716	CDS	1617				hypothetical protein
KIJPFOIH_00717	CDS	396				hypothetical protein
KIJPFOIH_00718	CDS	738				hypothetical protein
KIJPFOIH_00719	CDS	363				hypothetical protein
KIJPFOIH_00720	CDS	195				hypothetical protein
KIJPFOIH_00721	CDS	234				hypothetical protein
KIJPFOIH_00722	CDS	216				hypothetical protein
KIJPFOIH_00723	CDS	498	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
