locus_tag	ftype	length_bp	gene	EC_number	COG	product
OOCDCFJO_00344	CDS	1326	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
OOCDCFJO_00345	CDS	1284	uraA		COG2233	Uracil permease
OOCDCFJO_00346	CDS	465				hypothetical protein
OOCDCFJO_00347	CDS	957				hypothetical protein
OOCDCFJO_00348	CDS	657				hypothetical protein
OOCDCFJO_00349	CDS	732				hypothetical protein
OOCDCFJO_00350	CDS	939				hypothetical protein
OOCDCFJO_00351	CDS	594				hypothetical protein
OOCDCFJO_00352	CDS	1251	yhhS_1			putative MFS-type transporter YhhS
OOCDCFJO_00353	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
OOCDCFJO_00354	CDS	1938				hypothetical protein
OOCDCFJO_00355	CDS	786	glnH_3		COG0834	Glutamine-binding periplasmic protein
OOCDCFJO_00356	CDS	1026	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
OOCDCFJO_00357	tRNA	91				tRNA-Ser(gga)
OOCDCFJO_00358	CDS	1236	norV_2		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
OOCDCFJO_00359	CDS	3741	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
OOCDCFJO_00360	CDS	906	cynR_2			HTH-type transcriptional regulator CynR
OOCDCFJO_00361	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
OOCDCFJO_00362	CDS	447				hypothetical protein
OOCDCFJO_00363	CDS	441				hypothetical protein
OOCDCFJO_00364	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
OOCDCFJO_00365	CDS	729	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OOCDCFJO_00366	CDS	1419	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
OOCDCFJO_00367	CDS	1062	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
OOCDCFJO_00368	CDS	624	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
OOCDCFJO_00369	CDS	1530	purH			Bifunctional purine biosynthesis protein PurH
OOCDCFJO_00370	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
OOCDCFJO_00371	CDS	1143	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
OOCDCFJO_00372	CDS	1899	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
OOCDCFJO_00373	CDS	861	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OOCDCFJO_00374	CDS	843	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
OOCDCFJO_00375	CDS	1482	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
OOCDCFJO_00376	CDS	1152	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
OOCDCFJO_00377	CDS	378		3.1.2.-	COG2050	Putative esterase
OOCDCFJO_00378	CDS	621				hypothetical protein
OOCDCFJO_00379	tRNA	76				tRNA-Asp(gtc)
OOCDCFJO_00380	tRNA	76				tRNA-Phe(gaa)
OOCDCFJO_00381	tRNA	86				tRNA-Leu(gag)
OOCDCFJO_00382	CDS	1074			COG0582	Putative prophage phiRv2 integrase
OOCDCFJO_00383	CDS	1284				hypothetical protein
OOCDCFJO_00384	CDS	384				hypothetical protein
OOCDCFJO_00385	CDS	537				hypothetical protein
OOCDCFJO_00386	CDS	267				hypothetical protein
OOCDCFJO_00387	CDS	417				hypothetical protein
OOCDCFJO_00388	CDS	222				hypothetical protein
OOCDCFJO_00389	CDS	249				hypothetical protein
OOCDCFJO_00390	CDS	195				hypothetical protein
OOCDCFJO_00391	CDS	390				hypothetical protein
OOCDCFJO_00392	CDS	603				hypothetical protein
OOCDCFJO_00393	CDS	351				hypothetical protein
OOCDCFJO_00394	CDS	1650				hypothetical protein
OOCDCFJO_00395	CDS	1908				hypothetical protein
OOCDCFJO_00396	CDS	186				hypothetical protein
OOCDCFJO_00397	CDS	750				hypothetical protein
OOCDCFJO_00398	CDS	873	recT		COG3723	Protein RecT
OOCDCFJO_00399	CDS	495				hypothetical protein
OOCDCFJO_00400	CDS	438				hypothetical protein
OOCDCFJO_00401	CDS	945				hypothetical protein
OOCDCFJO_00402	CDS	648	dnaC_1		COG1484	DNA replication protein DnaC
OOCDCFJO_00403	CDS	399				hypothetical protein
OOCDCFJO_00404	CDS	537				hypothetical protein
OOCDCFJO_00405	CDS	531				hypothetical protein
OOCDCFJO_00406	CDS	1311		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
OOCDCFJO_00407	CDS	396				hypothetical protein
OOCDCFJO_00408	CDS	1905				hypothetical protein
OOCDCFJO_00409	CDS	246				hypothetical protein
OOCDCFJO_00410	CDS	1608				hypothetical protein
OOCDCFJO_00411	CDS	1083	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
OOCDCFJO_00412	CDS	339				hypothetical protein
OOCDCFJO_00413	CDS	1050				hypothetical protein
OOCDCFJO_00414	CDS	237				hypothetical protein
OOCDCFJO_00415	CDS	354				hypothetical protein
OOCDCFJO_00416	CDS	534				hypothetical protein
OOCDCFJO_00417	CDS	480				hypothetical protein
OOCDCFJO_00418	CDS	228				hypothetical protein
OOCDCFJO_00419	CDS	1440	gpFI			Putative prophage major tail sheath protein
OOCDCFJO_00420	CDS	534				hypothetical protein
OOCDCFJO_00421	CDS	297				hypothetical protein
OOCDCFJO_00422	CDS	2337				hypothetical protein
OOCDCFJO_00423	CDS	204				hypothetical protein
OOCDCFJO_00424	CDS	1161				hypothetical protein
OOCDCFJO_00425	CDS	465				hypothetical protein
OOCDCFJO_00426	CDS	477				hypothetical protein
OOCDCFJO_00427	CDS	312				hypothetical protein
OOCDCFJO_00428	CDS	1122				hypothetical protein
OOCDCFJO_00429	CDS	660				hypothetical protein
OOCDCFJO_00430	CDS	888				hypothetical protein
OOCDCFJO_00431	CDS	852	xerC_1			Tyrosine recombinase XerC
OOCDCFJO_00432	CDS	390				hypothetical protein
OOCDCFJO_00433	CDS	141				hypothetical protein
OOCDCFJO_00434	CDS	552				hypothetical protein
OOCDCFJO_00435	CDS	393				hypothetical protein
OOCDCFJO_00436	CDS	576				hypothetical protein
OOCDCFJO_00437	CDS	525				hypothetical protein
OOCDCFJO_00438	CDS	318				hypothetical protein
OOCDCFJO_00439	CDS	642				hypothetical protein
OOCDCFJO_00440	CDS	1374	pgtP		COG2271	Phosphoglycerate transporter protein
OOCDCFJO_00441	CDS	213				hypothetical protein
OOCDCFJO_00442	CDS	1086				hypothetical protein
OOCDCFJO_00443	CDS	792	yafV	3.5.1.3		Omega-amidase YafV
OOCDCFJO_00444	CDS	804	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
OOCDCFJO_00445	CDS	939				hypothetical protein
OOCDCFJO_00446	CDS	945				hypothetical protein
OOCDCFJO_00447	CDS	1176	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
OOCDCFJO_00448	CDS	327				hypothetical protein
OOCDCFJO_00449	CDS	1353		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
OOCDCFJO_00450	CDS	1341	saeS	2.7.13.3		Histidine protein kinase SaeS
OOCDCFJO_00451	CDS	690	regX3		COG0745	Sensory transduction protein regX3
OOCDCFJO_00452	CDS	1098	hhoB			Putative serine protease HhoB
OOCDCFJO_00453	CDS	330				hypothetical protein
OOCDCFJO_00454	CDS	576				hypothetical protein
OOCDCFJO_00455	CDS	429				hypothetical protein
OOCDCFJO_00456	CDS	588	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
OOCDCFJO_00457	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
OOCDCFJO_00458	CDS	630	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
OOCDCFJO_00459	CDS	663	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
OOCDCFJO_00460	CDS	1302	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
OOCDCFJO_00461	CDS	426	cdd	3.5.4.5	COG0295	Cytidine deaminase
OOCDCFJO_00462	CDS	1458	arnT_1	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
OOCDCFJO_00463	CDS	636	bcrC_1	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
OOCDCFJO_00464	CDS	1485	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
OOCDCFJO_00465	CDS	720	srrA		COG0745	Transcriptional regulatory protein SrrA
OOCDCFJO_00466	CDS	819	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
OOCDCFJO_00467	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
OOCDCFJO_00468	CDS	945				hypothetical protein
OOCDCFJO_00469	CDS	780				hypothetical protein
OOCDCFJO_00470	CDS	372	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OOCDCFJO_00471	CDS	1248				hypothetical protein
OOCDCFJO_00472	CDS	633				hypothetical protein
OOCDCFJO_00473	CDS	1188	fsr_1			Fosmidomycin resistance protein
OOCDCFJO_00474	tRNA	91				tRNA-Ser(cga)
OOCDCFJO_00475	CDS	627				hypothetical protein
OOCDCFJO_00476	CDS	1815				hypothetical protein
OOCDCFJO_00477	CDS	1068				hypothetical protein
OOCDCFJO_00478	CDS	858	dat	2.6.1.21		D-alanine aminotransferase
OOCDCFJO_00479	CDS	1047	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
OOCDCFJO_00480	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
OOCDCFJO_00481	CDS	297				hypothetical protein
OOCDCFJO_00482	CDS	795	yfcA_1		COG0730	putative membrane transporter protein YfcA
OOCDCFJO_00483	CDS	768	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OOCDCFJO_00484	CDS	852				hypothetical protein
OOCDCFJO_00485	CDS	345				hypothetical protein
OOCDCFJO_00486	CDS	420		3.1.-.-	COG0824	Putative esterase
OOCDCFJO_00487	CDS	804	murI	5.1.1.3	COG0796	Glutamate racemase
OOCDCFJO_00488	CDS	540				hypothetical protein
OOCDCFJO_00489	CDS	651				hypothetical protein
OOCDCFJO_00490	CDS	1713	apc1	6.4.1.8	COG0145	Acetophenone carboxylase alpha subunit
OOCDCFJO_00491	CDS	1419		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
OOCDCFJO_00492	CDS	756	rph	2.7.7.56	COG0689	Ribonuclease PH
OOCDCFJO_00493	CDS	576		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OOCDCFJO_00494	CDS	498				hypothetical protein
OOCDCFJO_00495	CDS	783	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
OOCDCFJO_00496	CDS	1206		1.1.1.38		NAD-dependent malic enzyme
OOCDCFJO_00497	tRNA	77				tRNA-Pro(tgg)
OOCDCFJO_00498	tRNA	74				tRNA-Gly(tcc)
OOCDCFJO_00499	tRNA	77				tRNA-Arg(tct)
OOCDCFJO_00500	CDS	492	xerC_2			Tyrosine recombinase XerC
OOCDCFJO_00501	CDS	651				hypothetical protein
OOCDCFJO_00502	CDS	126				hypothetical protein
OOCDCFJO_00503	CDS	207				hypothetical protein
OOCDCFJO_00504	CDS	1116				hypothetical protein
OOCDCFJO_00505	CDS	2154	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
OOCDCFJO_00506	CDS	1305	bzaF	4.1.99.-	COG0422	5-hydroxybenzimidazole synthase
OOCDCFJO_00507	CDS	198				hypothetical protein
OOCDCFJO_00508	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
OOCDCFJO_00509	CDS	1101	thiH_1	4.1.99.19	COG1060	2-iminoacetate synthase
OOCDCFJO_00510	CDS	639	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
OOCDCFJO_00511	CDS	648	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
OOCDCFJO_00512	CDS	768				hypothetical protein
OOCDCFJO_00513	CDS	1197				hypothetical protein
OOCDCFJO_00514	CDS	744	kipI		COG2049	Kinase A inhibitor
OOCDCFJO_00515	CDS	1023	kipA		COG1984	KipI antagonist
OOCDCFJO_00516	CDS	9123	btaF			Autotransporter adhesin BtaF
OOCDCFJO_00517	CDS	1410	norM		COG0534	Multidrug resistance protein NorM
OOCDCFJO_00518	CDS	1038	oprF			Outer membrane porin F
OOCDCFJO_00519	CDS	1122	yhhT		COG0628	Putative transport protein YhhT
OOCDCFJO_00520	CDS	657				hypothetical protein
OOCDCFJO_00521	CDS	1518	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
OOCDCFJO_00522	CDS	1221	sstT		COG3633	Serine/threonine transporter SstT
OOCDCFJO_00523	CDS	747	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
OOCDCFJO_00524	CDS	732			COG2968	26 kDa periplasmic immunogenic protein
OOCDCFJO_00525	rRNA	1561				16S ribosomal RNA
OOCDCFJO_00526	tRNA	77				tRNA-Ile(gat)
OOCDCFJO_00527	tRNA	76				tRNA-Ala(tgc)
OOCDCFJO_00528	rRNA	2929				23S ribosomal RNA
OOCDCFJO_00529	rRNA	110				5S ribosomal RNA
OOCDCFJO_00530	tRNA	76				tRNA-Trp(cca)
OOCDCFJO_00531	tRNA	77				tRNA-Arg(acg)
OOCDCFJO_00532	CDS	279				hypothetical protein
OOCDCFJO_00533	CDS	1701	srpC			Solvent efflux pump outer membrane protein SrpC
OOCDCFJO_00534	CDS	1041				hypothetical protein
OOCDCFJO_00535	CDS	1800	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
OOCDCFJO_00536	CDS	1113	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
OOCDCFJO_00537	CDS	1116	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
OOCDCFJO_00538	tRNA	85				tRNA-Leu(tag)
OOCDCFJO_00539	CDS	3297	mfd	3.6.4.-		Transcription-repair-coupling factor
OOCDCFJO_00540	CDS	1608	spoVB_1		COG2244	Stage V sporulation protein B
OOCDCFJO_00541	CDS	771	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
OOCDCFJO_00542	CDS	300	hupA		COG0776	DNA-binding protein HU 1
OOCDCFJO_00543	CDS	1155	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
OOCDCFJO_00544	CDS	321				hypothetical protein
OOCDCFJO_00545	CDS	2016	ettA		COG0488	Energy-dependent translational throttle protein EttA
OOCDCFJO_00546	CDS	1458		1.12.7.2		Iron hydrogenase 1
OOCDCFJO_00547	CDS	630				hypothetical protein
OOCDCFJO_00548	CDS	999	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
OOCDCFJO_00549	CDS	174				hypothetical protein
OOCDCFJO_00550	CDS	1005	yclQ_2		COG4607	putative ABC transporter solute-binding protein YclQ
OOCDCFJO_00551	CDS	747	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
OOCDCFJO_00552	CDS	1008			COG0609	putative ABC transporter permease protein
OOCDCFJO_00553	CDS	456	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
OOCDCFJO_00554	CDS	276	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
OOCDCFJO_00555	CDS	1368	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
OOCDCFJO_00556	CDS	396	ybaN		COG2832	Inner membrane protein YbaN
OOCDCFJO_00557	CDS	891	melR			Melibiose operon regulatory protein
OOCDCFJO_00558	CDS	5022	cirA_4		COG4771	Colicin I receptor
OOCDCFJO_00559	CDS	5073	cirA_5		COG4771	Colicin I receptor
OOCDCFJO_00560	CDS	618	exbB_1		COG0811	Biopolymer transport protein ExbB
OOCDCFJO_00561	CDS	408	exbD_1		COG0848	Biopolymer transport protein ExbD
OOCDCFJO_00562	CDS	804				hypothetical protein
OOCDCFJO_00563	CDS	519				hypothetical protein
OOCDCFJO_00564	CDS	1641	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
OOCDCFJO_00565	CDS	1005	yihV	2.7.1.184		Sulfofructose kinase
OOCDCFJO_00566	CDS	1362	ktrB		COG0168	Ktr system potassium uptake protein B
OOCDCFJO_00567	CDS	651	ktrA		COG0569	Ktr system potassium uptake protein A
OOCDCFJO_00568	CDS	807				hypothetical protein
OOCDCFJO_00569	CDS	1101				hypothetical protein
OOCDCFJO_00570	CDS	1644				hypothetical protein
OOCDCFJO_00571	CDS	591				hypothetical protein
OOCDCFJO_00572	CDS	1056				hypothetical protein
OOCDCFJO_00573	CDS	678				hypothetical protein
OOCDCFJO_00574	CDS	513	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
OOCDCFJO_00575	CDS	486	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
OOCDCFJO_00576	CDS	366				hypothetical protein
OOCDCFJO_00577	CDS	930	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
OOCDCFJO_00578	CDS	948	queG_2	1.17.99.6	COG1600	Epoxyqueuosine reductase
OOCDCFJO_00579	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
OOCDCFJO_00580	CDS	720			COG5266	putative protein
OOCDCFJO_00581	CDS	2244	brkA		COG3468	BrkA autotransporter
OOCDCFJO_00582	CDS	459	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
OOCDCFJO_00583	tRNA	75				tRNA-Arg(ccg)
OOCDCFJO_00584	CDS	816	ubiG	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
OOCDCFJO_00585	CDS	348				hypothetical protein
OOCDCFJO_00586	CDS	501	folT			Folate transporter FolT
OOCDCFJO_00587	CDS	279				hypothetical protein
OOCDCFJO_00588	CDS	1728	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
OOCDCFJO_00589	CDS	513	ilvH_1	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
OOCDCFJO_00590	CDS	588	mtcA1_2	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
OOCDCFJO_00591	CDS	459				hypothetical protein
OOCDCFJO_00592	CDS	1323	phoA	3.1.3.1		Alkaline phosphatase
OOCDCFJO_00593	CDS	1185	yxeP_1	3.-.-.-	COG1473	putative hydrolase YxeP
OOCDCFJO_00594	CDS	1011	argF	2.1.3.3		Ornithine carbamoyltransferase
OOCDCFJO_00595	CDS	951	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
OOCDCFJO_00596	CDS	858	argB	2.7.2.8	COG0548	Acetylglutamate kinase
OOCDCFJO_00597	CDS	1188	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
OOCDCFJO_00598	CDS	183				hypothetical protein
OOCDCFJO_00599	CDS	1179	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
OOCDCFJO_00600	CDS	1356	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
OOCDCFJO_00601	CDS	564				hypothetical protein
OOCDCFJO_00602	CDS	1707				hypothetical protein
OOCDCFJO_00603	CDS	537				hypothetical protein
OOCDCFJO_00604	CDS	2550	cutC	4.3.99.4	COG1882	Choline trimethylamine-lyase
OOCDCFJO_00605	CDS	921	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
OOCDCFJO_00606	CDS	771	pduB		COG4816	Propanediol utilization protein PduB
OOCDCFJO_00607	CDS	282	pduA_1		COG4577	Propanediol utilization protein PduA
OOCDCFJO_00608	CDS	534				hypothetical protein
OOCDCFJO_00609	CDS	264	ccmL			Carbon dioxide concentrating mechanism protein CcmL
OOCDCFJO_00610	CDS	1323	sucD_1	1.2.1.76	COG1012	Succinate-semialdehyde dehydrogenase (acetylating)
OOCDCFJO_00611	CDS	1302				hypothetical protein
OOCDCFJO_00612	CDS	1014	soxS_1			Regulatory protein SoxS
OOCDCFJO_00613	CDS	636	pduL	2.3.1.222	COG4869	Phosphate propanoyltransferase
OOCDCFJO_00614	CDS	1404	sucD_2	1.2.1.76	COG1012	Succinate-semialdehyde dehydrogenase (acetylating)
OOCDCFJO_00615	CDS	558	csoS1A		COG4577	Major carboxysome shell protein 1A
OOCDCFJO_00616	CDS	270	pduA_2		COG4577	Propanediol utilization protein PduA
OOCDCFJO_00617	CDS	534				hypothetical protein
OOCDCFJO_00618	CDS	1149	adhE		COG1012	Aldehyde-alcohol dehydrogenase
OOCDCFJO_00619	CDS	735	glpF		COG0580	Glycerol uptake facilitator protein
OOCDCFJO_00620	CDS	345	pduU		COG4810	Propanediol utilization protein PduU
OOCDCFJO_00621	CDS	516	pduV		COG4917	Propanediol utilization protein PduV
OOCDCFJO_00622	CDS	1194	ybjJ			Inner membrane protein YbjJ
OOCDCFJO_00623	CDS	1032	guaC	1.7.1.7	COG0516	GMP reductase
OOCDCFJO_00624	CDS	531	thiT		COG3859	Thiamine transporter ThiT
OOCDCFJO_00625	CDS	1077	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
OOCDCFJO_00626	CDS	1236	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
OOCDCFJO_00627	CDS	336				hypothetical protein
OOCDCFJO_00628	CDS	279	pezT	2.7.1.176		Toxin PezT
OOCDCFJO_00629	CDS	1023	soxS_2			Regulatory protein SoxS
OOCDCFJO_00630	CDS	267				hypothetical protein
OOCDCFJO_00631	CDS	1029	soxS_3			Regulatory protein SoxS
OOCDCFJO_00632	CDS	903	ttdA_1	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
OOCDCFJO_00633	CDS	612	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
OOCDCFJO_00634	CDS	1275	sdcS_1		COG0471	Sodium-dependent dicarboxylate transporter SdcS
OOCDCFJO_00635	CDS	1671	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
OOCDCFJO_00636	CDS	618	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
OOCDCFJO_00637	CDS	1329	uacT_1		COG2233	Uric acid transporter UacT
OOCDCFJO_00638	CDS	441				hypothetical protein
OOCDCFJO_00639	CDS	966	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
OOCDCFJO_00640	CDS	303				hypothetical protein
OOCDCFJO_00641	tRNA	76				tRNA-Lys(ctt)
OOCDCFJO_00642	CDS	942	yfeX	1.11.1.-	COG2837	putative deferrochelatase/peroxidase YfeX
OOCDCFJO_00643	CDS	1500	thrC	4.2.3.1	COG0498	Threonine synthase
OOCDCFJO_00644	CDS	888	ribN			Riboflavin transporter
OOCDCFJO_00645	CDS	1668	recF_2			DNA replication and repair protein RecF
OOCDCFJO_00646	CDS	468	mscL		COG1970	Large-conductance mechanosensitive channel
OOCDCFJO_00647	CDS	1050	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
OOCDCFJO_00648	CDS	1689	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
OOCDCFJO_00649	CDS	633				hypothetical protein
OOCDCFJO_00650	CDS	588				hypothetical protein
OOCDCFJO_00651	CDS	420			COG0716	Flavodoxin
OOCDCFJO_00652	CDS	633	dauR		COG2964	Transcriptional regulator DauR
OOCDCFJO_00653	CDS	1212	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
OOCDCFJO_00654	CDS	1311	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
OOCDCFJO_00655	CDS	1194	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
OOCDCFJO_00656	CDS	936	arcC1	2.7.2.2		Carbamate kinase 1
OOCDCFJO_00657	CDS	1329	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
OOCDCFJO_00658	CDS	1692	ygfK		COG0493	Putative oxidoreductase YgfK
OOCDCFJO_00659	CDS	1350		3.5.2.-		D-hydantoinase
OOCDCFJO_00660	CDS	2550	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
OOCDCFJO_00661	CDS	1386	uacT_2		COG2233	Uric acid transporter UacT
OOCDCFJO_00662	CDS	1188	mtnW	5.3.2.5	COG1850	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
OOCDCFJO_00663	CDS	807	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
OOCDCFJO_00664	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
OOCDCFJO_00665	CDS	456	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
OOCDCFJO_00666	CDS	1305	tig	5.2.1.8		Trigger factor
OOCDCFJO_00667	CDS	594	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
OOCDCFJO_00668	CDS	1254	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
OOCDCFJO_00669	CDS	2310	lon1	3.4.21.53	COG0466	Lon protease 1
OOCDCFJO_00670	CDS	699	engB			putative GTP-binding protein EngB
OOCDCFJO_00671	CDS	972	hexs-b	2.5.1.83		Hexaprenyl-diphosphate synthase large subunit ((2E,6E)-farnesyl-diphosphate specific)
OOCDCFJO_00672	CDS	891	tatC		COG0805	Sec-independent protein translocase protein TatC
OOCDCFJO_00673	CDS	2658	valS	6.1.1.9	COG0525	Valine--tRNA ligase
OOCDCFJO_00674	CDS	1308	fpgS	6.3.2.17		Folylpolyglutamate synthase
OOCDCFJO_00675	CDS	1239				hypothetical protein
OOCDCFJO_00676	CDS	1506	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
OOCDCFJO_00677	CDS	1647	mutB_1	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
OOCDCFJO_00678	CDS	396	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
OOCDCFJO_00679	CDS	939		3.6.-.-	COG1703	putative GTPase
OOCDCFJO_00680	CDS	423				hypothetical protein
OOCDCFJO_00681	CDS	1530	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
OOCDCFJO_00682	CDS	348				hypothetical protein
OOCDCFJO_00683	CDS	168				hypothetical protein
OOCDCFJO_00684	CDS	384	gcdC	4.1.1.70	COG0511	Glutaconyl-CoA decarboxylase subunit gamma
OOCDCFJO_00685	CDS	1122	gcdB	4.1.1.70	COG1883	Glutaconyl-CoA decarboxylase subunit beta
OOCDCFJO_00686	CDS	258				hypothetical protein
OOCDCFJO_00687	CDS	1302	sdcS_2		COG0471	Sodium-dependent dicarboxylate transporter SdcS
OOCDCFJO_00688	CDS	264				hypothetical protein
OOCDCFJO_00689	CDS	165			COG1145	Ferredoxin
OOCDCFJO_00690	CDS	441	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
OOCDCFJO_00691	CDS	924	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OOCDCFJO_00692	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
OOCDCFJO_00693	CDS	1308				hypothetical protein
OOCDCFJO_00694	CDS	564				hypothetical protein
OOCDCFJO_00695	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
OOCDCFJO_00696	CDS	621				hypothetical protein
