locus_tag	ftype	length_bp	gene	EC_number	COG	product
KLGEOPEO_00352	CDS	1530	purH			Bifunctional purine biosynthesis protein PurH
KLGEOPEO_00353	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
KLGEOPEO_00354	CDS	1143	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
KLGEOPEO_00355	CDS	1791	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
KLGEOPEO_00356	CDS	861	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KLGEOPEO_00357	CDS	843	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
KLGEOPEO_00358	CDS	1386	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
KLGEOPEO_00359	CDS	1152	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
KLGEOPEO_00360	CDS	378		3.1.2.-	COG2050	Putative esterase
KLGEOPEO_00361	CDS	618				hypothetical protein
KLGEOPEO_00362	CDS	1215				hypothetical protein
KLGEOPEO_00363	tRNA	76				tRNA-Asp(gtc)
KLGEOPEO_00364	tRNA	76				tRNA-Phe(gaa)
KLGEOPEO_00365	tRNA	86				tRNA-Leu(gag)
KLGEOPEO_00366	CDS	1449				hypothetical protein
KLGEOPEO_00367	CDS	522				hypothetical protein
KLGEOPEO_00368	CDS	1374	pgtP		COG2271	Phosphoglycerate transporter protein
KLGEOPEO_00369	CDS	891	pstS			Phosphate-binding protein PstS
KLGEOPEO_00370	CDS	882	pstC		COG0573	Phosphate transport system permease protein PstC
KLGEOPEO_00371	CDS	819	pstA2		COG0581	Phosphate transport system permease protein PstA 2
KLGEOPEO_00372	CDS	744	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
KLGEOPEO_00373	CDS	222				hypothetical protein
KLGEOPEO_00374	CDS	213				hypothetical protein
KLGEOPEO_00375	CDS	1086				hypothetical protein
KLGEOPEO_00376	CDS	792	yafV	3.5.1.3		Omega-amidase YafV
KLGEOPEO_00377	CDS	804	pgaB_1	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
KLGEOPEO_00378	CDS	939				hypothetical protein
KLGEOPEO_00379	CDS	942				hypothetical protein
KLGEOPEO_00380	CDS	1173	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
KLGEOPEO_00381	CDS	327				hypothetical protein
KLGEOPEO_00382	CDS	1353		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
KLGEOPEO_00383	CDS	1341	saeS	2.7.13.3		Histidine protein kinase SaeS
KLGEOPEO_00384	CDS	690	regX3		COG0745	Sensory transduction protein regX3
KLGEOPEO_00385	CDS	1095	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
KLGEOPEO_00386	CDS	324				hypothetical protein
KLGEOPEO_00387	CDS	555				hypothetical protein
KLGEOPEO_00388	CDS	486				hypothetical protein
KLGEOPEO_00389	CDS	330				hypothetical protein
KLGEOPEO_00390	CDS	576				hypothetical protein
KLGEOPEO_00391	CDS	435				hypothetical protein
KLGEOPEO_00392	CDS	588	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
KLGEOPEO_00393	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KLGEOPEO_00394	CDS	630	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
KLGEOPEO_00395	CDS	663	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
KLGEOPEO_00396	CDS	1302	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
KLGEOPEO_00397	CDS	426	cdd	3.5.4.5	COG0295	Cytidine deaminase
KLGEOPEO_00398	CDS	1458	arnT_1	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
KLGEOPEO_00399	CDS	636	bcrC_1	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
KLGEOPEO_00400	CDS	1485	walK	2.7.13.3		Sensor protein kinase WalK
KLGEOPEO_00401	CDS	720	srrA		COG0745	Transcriptional regulatory protein SrrA
KLGEOPEO_00402	CDS	822	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
KLGEOPEO_00403	CDS	897	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
KLGEOPEO_00404	CDS	945				hypothetical protein
KLGEOPEO_00405	CDS	777				hypothetical protein
KLGEOPEO_00406	CDS	372	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
KLGEOPEO_00407	CDS	1248				hypothetical protein
KLGEOPEO_00408	CDS	252				hypothetical protein
KLGEOPEO_00409	CDS	435				hypothetical protein
KLGEOPEO_00410	CDS	453				hypothetical protein
KLGEOPEO_00411	CDS	1188	fsr_1			Fosmidomycin resistance protein
KLGEOPEO_00412	CDS	240				hypothetical protein
KLGEOPEO_00413	tRNA	91				tRNA-Ser(cga)
KLGEOPEO_00414	CDS	648				hypothetical protein
KLGEOPEO_00415	CDS	1815				hypothetical protein
KLGEOPEO_00416	CDS	1116				hypothetical protein
KLGEOPEO_00417	CDS	858	dat	2.6.1.21		D-alanine aminotransferase
KLGEOPEO_00418	CDS	1047	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
KLGEOPEO_00419	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
KLGEOPEO_00420	CDS	297				hypothetical protein
KLGEOPEO_00421	CDS	795	yfcA_1		COG0730	putative membrane transporter protein YfcA
KLGEOPEO_00422	CDS	768	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
KLGEOPEO_00423	CDS	852				hypothetical protein
KLGEOPEO_00424	CDS	345				hypothetical protein
KLGEOPEO_00425	CDS	420		3.1.-.-	COG0824	Putative esterase
KLGEOPEO_00426	CDS	804	murI	5.1.1.3		Glutamate racemase
KLGEOPEO_00427	CDS	540				hypothetical protein
KLGEOPEO_00428	CDS	651				hypothetical protein
KLGEOPEO_00429	CDS	1710	apc3	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
KLGEOPEO_00430	CDS	1413		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
KLGEOPEO_00431	CDS	756	rph	2.7.7.56	COG0689	Ribonuclease PH
KLGEOPEO_00432	CDS	576		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
KLGEOPEO_00433	CDS	498		3.1.4.-		Putative metallophosphoesterase MG207 
KLGEOPEO_00434	CDS	783	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
KLGEOPEO_00435	CDS	1206		1.1.1.38		NAD-dependent malic enzyme
KLGEOPEO_00436	tRNA	77				tRNA-Pro(tgg)
KLGEOPEO_00437	tRNA	74				tRNA-Gly(tcc)
KLGEOPEO_00438	tRNA	77				tRNA-Arg(tct)
KLGEOPEO_00439	CDS	1119				hypothetical protein
KLGEOPEO_00440	CDS	1200				hypothetical protein
KLGEOPEO_00441	CDS	2205	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
KLGEOPEO_00442	CDS	771				hypothetical protein
KLGEOPEO_00443	CDS	1197				hypothetical protein
KLGEOPEO_00444	CDS	741	kipI		COG2049	Kinase A inhibitor
KLGEOPEO_00445	CDS	1035	kipA		COG1984	KipI antagonist
KLGEOPEO_00446	CDS	6177	ata			Adhesin Ata autotransporter
KLGEOPEO_00447	CDS	8079	ehaG_1		COG5295	Autotransporter adhesin EhaG
KLGEOPEO_00448	CDS	1410	norM		COG0534	Multidrug resistance protein NorM
KLGEOPEO_00449	CDS	708	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
KLGEOPEO_00450	CDS	120				hypothetical protein
KLGEOPEO_00451	CDS	1038	oprF			Outer membrane porin F
KLGEOPEO_00452	CDS	1122			COG0628	Putative transport protein
KLGEOPEO_00453	CDS	657				hypothetical protein
KLGEOPEO_00454	CDS	1518	mtr	1.8.1.15	COG1249	Mycothione reductase
KLGEOPEO_00455	CDS	1221	sstT		COG3633	Serine/threonine transporter SstT
KLGEOPEO_00456	CDS	747	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
KLGEOPEO_00457	CDS	732			COG2968	26 kDa periplasmic immunogenic protein
KLGEOPEO_00458	rRNA	1560				16S ribosomal RNA
KLGEOPEO_00459	tRNA	77				tRNA-Ile(gat)
KLGEOPEO_00460	tRNA	76				tRNA-Ala(tgc)
KLGEOPEO_00461	rRNA	2928				23S ribosomal RNA
KLGEOPEO_00462	rRNA	109				5S ribosomal RNA
KLGEOPEO_00463	tRNA	76				tRNA-Trp(cca)
KLGEOPEO_00464	tRNA	77				tRNA-Arg(acg)
KLGEOPEO_00465	CDS	1119				hypothetical protein
KLGEOPEO_00466	CDS	444				hypothetical protein
KLGEOPEO_00467	CDS	276				hypothetical protein
KLGEOPEO_00468	tRNA	85				tRNA-Leu(tag)
KLGEOPEO_00469	CDS	3297	mfd	3.6.4.-		Transcription-repair-coupling factor
KLGEOPEO_00470	CDS	1608	spoVB_1		COG2244	Stage V sporulation protein B
KLGEOPEO_00471	CDS	783	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
KLGEOPEO_00472	CDS	300	hupA		COG0776	DNA-binding protein HU 1
KLGEOPEO_00473	CDS	1164	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
KLGEOPEO_00474	CDS	321				hypothetical protein
KLGEOPEO_00475	CDS	2007	ettA		COG0488	Energy-dependent translational throttle protein EttA
KLGEOPEO_00476	CDS	1470		1.12.7.2		Iron hydrogenase 1
KLGEOPEO_00477	CDS	630				hypothetical protein
KLGEOPEO_00478	CDS	999	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
KLGEOPEO_00479	CDS	174				hypothetical protein
KLGEOPEO_00480	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
KLGEOPEO_00481	CDS	276	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
KLGEOPEO_00482	CDS	1368	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
KLGEOPEO_00483	CDS	396	ybaN		COG2832	Inner membrane protein YbaN
KLGEOPEO_00484	CDS	993	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
KLGEOPEO_00485	CDS	5088	cirA		COG4771	Colicin I receptor
KLGEOPEO_00486	CDS	618	exbB		COG0811	Biopolymer transport protein ExbB
KLGEOPEO_00487	CDS	408	exbD_1		COG0848	Biopolymer transport protein ExbD
KLGEOPEO_00488	CDS	795				hypothetical protein
KLGEOPEO_00489	CDS	519				hypothetical protein
KLGEOPEO_00490	CDS	1641	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
KLGEOPEO_00491	CDS	1017	yihV	2.7.1.184		Sulfofructose kinase
KLGEOPEO_00492	CDS	1362	ktrB		COG0168	Ktr system potassium uptake protein B
KLGEOPEO_00493	CDS	651	ktrA		COG0569	Ktr system potassium uptake protein A
KLGEOPEO_00494	CDS	807				hypothetical protein
KLGEOPEO_00495	CDS	1101				hypothetical protein
KLGEOPEO_00496	CDS	1644				hypothetical protein
KLGEOPEO_00497	CDS	678				hypothetical protein
KLGEOPEO_00498	CDS	513	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
KLGEOPEO_00499	CDS	486	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
KLGEOPEO_00500	CDS	369				hypothetical protein
KLGEOPEO_00501	CDS	933	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
KLGEOPEO_00502	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
KLGEOPEO_00503	CDS	723			COG5266	putative protein
KLGEOPEO_00504	CDS	2247	brkA		COG3468	BrkA autotransporter
KLGEOPEO_00505	CDS	642	sgcG	1.3.99.24		2-amino-4-deoxychorismate dehydrogenase
KLGEOPEO_00506	CDS	459	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
KLGEOPEO_00507	tRNA	75				tRNA-Arg(ccg)
KLGEOPEO_00508	CDS	420				hypothetical protein
KLGEOPEO_00509	CDS	756	lemA		COG1704	Protein LemA
KLGEOPEO_00510	CDS	816				hypothetical protein
KLGEOPEO_00511	CDS	330				hypothetical protein
KLGEOPEO_00512	CDS	279				hypothetical protein
KLGEOPEO_00513	CDS	1728	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
KLGEOPEO_00514	CDS	513	ilvH_1	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
KLGEOPEO_00515	CDS	588	mtcA1_2	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
KLGEOPEO_00516	CDS	465				hypothetical protein
KLGEOPEO_00517	CDS	1323	phoA	3.1.3.1		Alkaline phosphatase
KLGEOPEO_00518	CDS	1185	yxeP_1	3.-.-.-	COG1473	putative hydrolase YxeP
KLGEOPEO_00519	CDS	1011	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
KLGEOPEO_00520	CDS	951	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
KLGEOPEO_00521	CDS	858	argB	2.7.2.8	COG0548	Acetylglutamate kinase
KLGEOPEO_00522	CDS	1188	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
KLGEOPEO_00523	CDS	183				hypothetical protein
KLGEOPEO_00524	CDS	1179	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
KLGEOPEO_00525	CDS	1356	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
KLGEOPEO_00526	CDS	1185	ybjJ			Inner membrane protein YbjJ
KLGEOPEO_00527	CDS	987	guaC	1.7.1.7	COG0516	GMP reductase
KLGEOPEO_00528	CDS	531	thiT		COG3859	Thiamine transporter ThiT
KLGEOPEO_00529	CDS	1125	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
KLGEOPEO_00530	CDS	1236	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
KLGEOPEO_00531	CDS	1023	soxS_1			Regulatory protein SoxS
KLGEOPEO_00532	CDS	795				hypothetical protein
KLGEOPEO_00533	CDS	570				hypothetical protein
KLGEOPEO_00534	CDS	1119				hypothetical protein
KLGEOPEO_00535	CDS	2070	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
KLGEOPEO_00536	CDS	450	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
KLGEOPEO_00537	CDS	534	act	3.-.-.-		Methanol dehydrogenase activator
KLGEOPEO_00538	CDS	1173	deoB	5.4.2.7	COG1015	Phosphopentomutase
KLGEOPEO_00539	CDS	2205	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
KLGEOPEO_00540	CDS	261	rpsT		COG0268	30S ribosomal protein S20
KLGEOPEO_00541	CDS	2622	polA	2.7.7.7		DNA polymerase I
KLGEOPEO_00542	CDS	615	coaE	2.7.1.24		Dephospho-CoA kinase
KLGEOPEO_00543	CDS	555	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
KLGEOPEO_00544	CDS	696				hypothetical protein
KLGEOPEO_00545	CDS	459	rimP		COG0779	Ribosome maturation factor RimP
KLGEOPEO_00546	CDS	1077	nusA		COG0195	Transcription termination/antitermination protein NusA
KLGEOPEO_00547	CDS	270				hypothetical protein
KLGEOPEO_00548	CDS	306	rplGA		COG1358	putative ribosomal protein YlxQ
KLGEOPEO_00549	CDS	2463	infB			Translation initiation factor IF-2
KLGEOPEO_00550	CDS	357	rbfA			Ribosome-binding factor A
KLGEOPEO_00551	CDS	945	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
KLGEOPEO_00552	CDS	942	truB	5.4.99.25		tRNA pseudouridine synthase B
KLGEOPEO_00553	CDS	933	ribF			Riboflavin biosynthesis protein RibF
KLGEOPEO_00554	CDS	765	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
KLGEOPEO_00555	CDS	2154	recD2_1	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
KLGEOPEO_00556	CDS	696				hypothetical protein
KLGEOPEO_00557	CDS	603		3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase
KLGEOPEO_00558	CDS	807	glnH_3		COG0834	Glutamine-binding periplasmic protein
KLGEOPEO_00559	CDS	657	glnP		COG0765	Glutamine transport system permease protein GlnP
KLGEOPEO_00560	CDS	720	glnQ	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
KLGEOPEO_00561	CDS	198	cspB			Cold shock protein CspB
KLGEOPEO_00562	CDS	528	yvyD		COG1544	Ribosome hibernation promotion factor
KLGEOPEO_00563	CDS	2436	secA		COG0653	Protein translocase subunit SecA
KLGEOPEO_00564	CDS	993	prfB			Peptide chain release factor 2
KLGEOPEO_00565	CDS	696				hypothetical protein
KLGEOPEO_00566	CDS	2043				hypothetical protein
KLGEOPEO_00567	CDS	1101				hypothetical protein
KLGEOPEO_00568	CDS	837	cbbT	2.2.1.1		Transketolase 2
KLGEOPEO_00569	CDS	933	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
KLGEOPEO_00570	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
KLGEOPEO_00571	CDS	888	ftsX		COG2177	Cell division protein FtsX
KLGEOPEO_00572	CDS	1206	envC		COG4942	Murein hydrolase activator EnvC
KLGEOPEO_00573	CDS	1140	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
KLGEOPEO_00574	CDS	1272	obg	3.6.5.-		GTPase Obg
KLGEOPEO_00575	CDS	285	yhbY		COG1534	RNA-binding protein YhbY
KLGEOPEO_00576	CDS	1122	proB	2.7.2.11		Glutamate 5-kinase
KLGEOPEO_00577	CDS	1260	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
KLGEOPEO_00578	CDS	615	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
KLGEOPEO_00579	CDS	570				hypothetical protein
KLGEOPEO_00580	CDS	1122	tagV	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
KLGEOPEO_00581	CDS	363	rsfS		COG0799	Ribosomal silencing factor RsfS
KLGEOPEO_00582	CDS	909	cvfB			Conserved virulence factor B
KLGEOPEO_00583	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
KLGEOPEO_00584	CDS	1488	trkH		COG0168	Trk system potassium uptake protein TrkH
KLGEOPEO_00585	CDS	597		3.-.-.-		putative protein
KLGEOPEO_00586	tRNA	76				tRNA-Asp(gtc)
KLGEOPEO_00587	tRNA	76				tRNA-Phe(gaa)
KLGEOPEO_00588	tRNA	75				tRNA-Gly(gcc)
KLGEOPEO_00589	tRNA	75				tRNA-Cys(gca)
KLGEOPEO_00590	tRNA	89				tRNA-Leu(taa)
KLGEOPEO_00591	CDS	471				hypothetical protein
KLGEOPEO_00592	CDS	1833	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
KLGEOPEO_00593	CDS	726	scpA_1		COG1354	Segregation and condensation protein A
KLGEOPEO_00594	CDS	510	scpB		COG1386	Segregation and condensation protein B 
KLGEOPEO_00595	CDS	729	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
KLGEOPEO_00596	CDS	1248			COG2081	putative protein
KLGEOPEO_00597	CDS	675	cmk	2.7.4.25	COG0283	Cytidylate kinase
KLGEOPEO_00598	CDS	621	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
KLGEOPEO_00599	CDS	1899	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
KLGEOPEO_00600	CDS	1335	der		COG1160	GTPase Der
KLGEOPEO_00601	CDS	597	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
KLGEOPEO_00602	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
KLGEOPEO_00603	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
KLGEOPEO_00604	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
KLGEOPEO_00605	CDS	468			COG3599	putative protein
KLGEOPEO_00606	CDS	1119				hypothetical protein
KLGEOPEO_00607	CDS	1716	yloA		COG1293	putative protein YloA
KLGEOPEO_00608	CDS	882				hypothetical protein
KLGEOPEO_00609	CDS	270				hypothetical protein
KLGEOPEO_00610	CDS	630	gmk	2.7.4.8		Guanylate kinase
KLGEOPEO_00611	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
KLGEOPEO_00612	CDS	1194	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
KLGEOPEO_00613	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
KLGEOPEO_00614	CDS	2184	priA	3.6.4.-	COG1198	Primosomal protein N'
KLGEOPEO_00615	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
KLGEOPEO_00616	CDS	1011	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
KLGEOPEO_00617	CDS	687				hypothetical protein
KLGEOPEO_00618	CDS	1356	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
KLGEOPEO_00619	CDS	1047	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
KLGEOPEO_00620	CDS	702	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
KLGEOPEO_00621	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
KLGEOPEO_00622	CDS	864	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KLGEOPEO_00623	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
KLGEOPEO_00624	CDS	714	rpsB		COG0052	30S ribosomal protein S2
KLGEOPEO_00625	CDS	681	tsf			Elongation factor Ts
KLGEOPEO_00626	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
KLGEOPEO_00627	CDS	561	frr		COG0233	Ribosome-recycling factor
KLGEOPEO_00628	CDS	252				hypothetical protein
KLGEOPEO_00629	CDS	765	uppS	2.5.1.-	COG0020	Isoprenyl transferase
KLGEOPEO_00630	CDS	825	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
KLGEOPEO_00631	CDS	1146	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
KLGEOPEO_00632	CDS	1017	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
KLGEOPEO_00633	CDS	1086	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
KLGEOPEO_00634	CDS	1719	proS	6.1.1.15		Proline--tRNA ligase
KLGEOPEO_00635	CDS	828	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
KLGEOPEO_00636	CDS	876				hypothetical protein
KLGEOPEO_00637	CDS	1317	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KLGEOPEO_00638	CDS	2634	mutS		COG0249	DNA mismatch repair protein MutS
KLGEOPEO_00639	CDS	2064	mutL			DNA mismatch repair protein MutL
KLGEOPEO_00640	CDS	813	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
KLGEOPEO_00641	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KLGEOPEO_00642	CDS	1239				hypothetical protein
KLGEOPEO_00643	CDS	1062	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
KLGEOPEO_00644	CDS	1800	lepA	3.6.5.-		Elongation factor 4
KLGEOPEO_00645	CDS	1185	hemN_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
KLGEOPEO_00646	CDS	603	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
KLGEOPEO_00647	CDS	1017	hrcA		COG1420	Heat-inducible transcription repressor HrcA
KLGEOPEO_00648	CDS	546	grpE		COG0576	Protein GrpE
KLGEOPEO_00649	CDS	1842	dnaK		COG0443	Chaperone protein DnaK
KLGEOPEO_00650	CDS	1158	dnaJ			Chaperone protein DnaJ
KLGEOPEO_00651	CDS	864	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
KLGEOPEO_00652	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
KLGEOPEO_00653	CDS	1296	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
KLGEOPEO_00654	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
KLGEOPEO_00655	CDS	180	rpsU		COG0828	30S ribosomal protein S21
KLGEOPEO_00656	CDS	444	yqeY		COG1610	putative protein YqeY
KLGEOPEO_00657	CDS	1905	glnA	6.3.1.2	COG0174	Glutamine synthetase
KLGEOPEO_00658	CDS	396	psiE		COG3223	Protein PsiE
KLGEOPEO_00659	CDS	516	tpx	1.11.1.15	COG2077	Thiol peroxidase
KLGEOPEO_00660	CDS	1728	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
KLGEOPEO_00661	CDS	1746			COG1132	putative ABC transporter ATP-binding protein
KLGEOPEO_00662	CDS	795		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KLGEOPEO_00663	CDS	855		3.5.1.-	COG3394	Carbohydrate deacetylase
KLGEOPEO_00664	CDS	993				hypothetical protein
KLGEOPEO_00665	CDS	450				hypothetical protein
KLGEOPEO_00666	CDS	303	hom_1	1.1.1.3	COG0460	Homoserine dehydrogenase
KLGEOPEO_00667	CDS	969	hom_2	1.1.1.3	COG0460	Homoserine dehydrogenase
KLGEOPEO_00668	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
KLGEOPEO_00669	CDS	876	htpX_1	3.4.24.-	COG0501	Protease HtpX 
KLGEOPEO_00670	CDS	408	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
KLGEOPEO_00671	CDS	516	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
KLGEOPEO_00672	CDS	336				hypothetical protein
KLGEOPEO_00673	CDS	579	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
KLGEOPEO_00674	CDS	1518	cobQ		COG1492	Cobyric acid synthase
KLGEOPEO_00675	CDS	993	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
KLGEOPEO_00676	CDS	894	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
KLGEOPEO_00677	CDS	885	pduX	2.7.1.177	COG4542	L-threonine kinase
KLGEOPEO_00678	CDS	1131	cobD_2	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
KLGEOPEO_00679	CDS	639	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
KLGEOPEO_00680	CDS	702	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
KLGEOPEO_00681	CDS	1074	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
KLGEOPEO_00682	CDS	558	efp		COG0231	Elongation factor P
KLGEOPEO_00683	CDS	381				putative protein
KLGEOPEO_00684	CDS	396				hypothetical protein
