locus_tag	ftype	length_bp	gene	EC_number	COG	product
GFDNPGNJ_00346	CDS	816	fbiB_1	6.3.2.31	COG0778	Coenzyme F420:L-glutamate ligase
GFDNPGNJ_00347	CDS	1554	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
GFDNPGNJ_00348	CDS	1392	tcyP		COG1823	L-cystine uptake protein TcyP
GFDNPGNJ_00349	CDS	729	lutC		COG1556	Lactate utilization protein C
GFDNPGNJ_00350	CDS	1446	lutB		COG1139	Lactate utilization protein B
GFDNPGNJ_00351	CDS	738	lutA		COG0247	Lactate utilization protein A
GFDNPGNJ_00352	CDS	1716	ancA_1			Cellulosome-anchoring protein
GFDNPGNJ_00353	CDS	1371	ancA_2			Cellulosome-anchoring protein
GFDNPGNJ_00354	CDS	846				hypothetical protein
GFDNPGNJ_00355	CDS	2079				hypothetical protein
GFDNPGNJ_00356	CDS	1383	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
GFDNPGNJ_00357	CDS	564				hypothetical protein
GFDNPGNJ_00358	CDS	342				hypothetical protein
GFDNPGNJ_00359	CDS	795				hypothetical protein
GFDNPGNJ_00360	CDS	372				hypothetical protein
GFDNPGNJ_00361	CDS	342				hypothetical protein
GFDNPGNJ_00362	CDS	834				hypothetical protein
GFDNPGNJ_00363	CDS	252				hypothetical protein
GFDNPGNJ_00364	CDS	246				hypothetical protein
GFDNPGNJ_00365	CDS	999				hypothetical protein
GFDNPGNJ_00366	CDS	204				hypothetical protein
GFDNPGNJ_00367	CDS	1182	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GFDNPGNJ_00368	CDS	1098	mutY	3.2.2.-		Adenine DNA glycosylase
GFDNPGNJ_00369	CDS	522	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
GFDNPGNJ_00370	CDS	774				hypothetical protein
GFDNPGNJ_00371	CDS	846				hypothetical protein
GFDNPGNJ_00372	CDS	231				hypothetical protein
GFDNPGNJ_00373	CDS	2499	ehaG_1		COG5295	Autotransporter adhesin EhaG
GFDNPGNJ_00374	CDS	981	cinA_1		COG1058	CinA-like protein
GFDNPGNJ_00375	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
GFDNPGNJ_00376	CDS	384				hypothetical protein
GFDNPGNJ_00377	CDS	708	rspR		COG1802	HTH-type transcriptional repressor RspR
GFDNPGNJ_00378	CDS	942		2.7.1.-	COG1597	Putative lipid kinase
GFDNPGNJ_00379	CDS	3756	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
GFDNPGNJ_00380	CDS	3495	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
GFDNPGNJ_00381	CDS	993				hypothetical protein
GFDNPGNJ_00382	CDS	549				hypothetical protein
GFDNPGNJ_00383	CDS	1227	garP			putative galactarate transporter
GFDNPGNJ_00384	CDS	846				hypothetical protein
GFDNPGNJ_00385	tRNA	89				tRNA-Ser(tga)
GFDNPGNJ_00386	CDS	954				hypothetical protein
GFDNPGNJ_00387	CDS	2130	ziaA	3.6.3.5		Zinc-transporting ATPase
GFDNPGNJ_00388	CDS	1533	opuCD		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCD
GFDNPGNJ_00389	CDS	327				hypothetical protein
GFDNPGNJ_00390	CDS	1284	umuC		COG0389	Protein UmuC
GFDNPGNJ_00391	CDS	417				hypothetical protein
GFDNPGNJ_00392	CDS	1359	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
GFDNPGNJ_00393	CDS	447	rplI			50S ribosomal protein L9
GFDNPGNJ_00394	CDS	2028	gdpP	3.1.4.-	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
GFDNPGNJ_00395	CDS	933				hypothetical protein
GFDNPGNJ_00396	CDS	2169	rnjA	3.1.-.-	COG0595	Ribonuclease J1
GFDNPGNJ_00397	CDS	798				hypothetical protein
GFDNPGNJ_00398	CDS	774	cmpC	3.6.3.-	COG0715	Bicarbonate transport ATP-binding protein CmpC
GFDNPGNJ_00399	CDS	753	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GFDNPGNJ_00400	CDS	954	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
GFDNPGNJ_00401	CDS	1632	arnT_2	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GFDNPGNJ_00402	CDS	588			COG0586	putative membrane protein
GFDNPGNJ_00403	CDS	789	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
GFDNPGNJ_00404	CDS	1002	hmuU_1		COG0609	Hemin transport system permease protein HmuU
GFDNPGNJ_00405	CDS	933	isdE_1		COG0614	High-affinity heme uptake system protein IsdE
GFDNPGNJ_00406	CDS	2064	cirA_1		COG4771	Colicin I receptor
GFDNPGNJ_00407	CDS	804				hypothetical protein
GFDNPGNJ_00408	CDS	405	exbD_1		COG0848	Biopolymer transport protein ExbD
GFDNPGNJ_00409	CDS	612	exbB_1		COG0811	Biopolymer transport protein ExbB
GFDNPGNJ_00410	CDS	222				hypothetical protein
GFDNPGNJ_00411	CDS	207				hypothetical protein
GFDNPGNJ_00412	CDS	747				hypothetical protein
GFDNPGNJ_00413	CDS	876	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
GFDNPGNJ_00414	CDS	963	sdhB_2	1.3.5.-	COG0479	8-methylmenaquinol:fumarate reductase iron-sulfur subunit
GFDNPGNJ_00415	CDS	1719	sdhA_2	1.3.5.-	COG1053	8-methylmenaquinol:fumarate reductase flavoprotein subunit
GFDNPGNJ_00416	CDS	675	copR			Transcriptional activator protein CopR
GFDNPGNJ_00417	CDS	1416	cusS	2.7.13.3	COG0642	Sensor kinase CusS
GFDNPGNJ_00418	CDS	1314				hypothetical protein
GFDNPGNJ_00419	CDS	1236				hypothetical protein
GFDNPGNJ_00420	CDS	702				hypothetical protein
GFDNPGNJ_00421	CDS	357	yybR		COG1733	putative HTH-type transcriptional regulator YybR
GFDNPGNJ_00422	CDS	795	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
GFDNPGNJ_00423	CDS	168	bsaA			Glutathione peroxidase BsaA
GFDNPGNJ_00424	CDS	138	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
GFDNPGNJ_00425	CDS	795				hypothetical protein
GFDNPGNJ_00426	CDS	660	scdA		COG2846	Iron-sulfur cluster repair protein ScdA
GFDNPGNJ_00427	CDS	999	pta	2.3.1.8		Phosphate acetyltransferase
GFDNPGNJ_00428	CDS	678				hypothetical protein
GFDNPGNJ_00429	CDS	276				hypothetical protein
GFDNPGNJ_00430	CDS	1353	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
GFDNPGNJ_00431	CDS	1188	patB_1	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
GFDNPGNJ_00432	CDS	1647				hypothetical protein
GFDNPGNJ_00433	CDS	630	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
GFDNPGNJ_00434	CDS	540				hypothetical protein
GFDNPGNJ_00435	CDS	513	ypjQ		COG1267	putative protein YpjQ
GFDNPGNJ_00436	CDS	396				hypothetical protein
GFDNPGNJ_00437	CDS	345				hypothetical protein
GFDNPGNJ_00438	CDS	363	adhR		COG0789	HTH-type transcriptional regulator AdhR
GFDNPGNJ_00439	CDS	378				hypothetical protein
GFDNPGNJ_00440	CDS	102				hypothetical protein
GFDNPGNJ_00441	CDS	498	hmpT		COG4720	Thiamine precursor transporter HmpT
GFDNPGNJ_00442	CDS	567	ywrO	1.6.99.-	COG2249	General stress protein 14
GFDNPGNJ_00443	CDS	288				putative protein
GFDNPGNJ_00444	CDS	507	yfbM			Protein YfbM
GFDNPGNJ_00445	CDS	594				hypothetical protein
GFDNPGNJ_00446	CDS	807				hypothetical protein
GFDNPGNJ_00447	CDS	543				hypothetical protein
GFDNPGNJ_00448	CDS	507				hypothetical protein
GFDNPGNJ_00449	CDS	432				hypothetical protein
GFDNPGNJ_00450	CDS	816				hypothetical protein
GFDNPGNJ_00451	CDS	831				hypothetical protein
GFDNPGNJ_00452	CDS	756				hypothetical protein
GFDNPGNJ_00453	CDS	567				hypothetical protein
GFDNPGNJ_00454	CDS	1482	ydjA_1	3.1.21.4		Type-2 restriction enzyme BsuMI component YdjA
GFDNPGNJ_00455	CDS	2199	ydiS_1	3.1.21.4	COG1401	Type-2 restriction enzyme BsuMI component YdiS
GFDNPGNJ_00456	CDS	1071	haeIIIM_1	2.1.1.37		Modification methylase HaeIII
GFDNPGNJ_00457	CDS	783	dpnA	2.1.1.72		Modification methylase DpnIIB
GFDNPGNJ_00458	tRNA	77				tRNA-Arg(cct)
GFDNPGNJ_00459	CDS	993	hel		COG2503	Lipoprotein E
GFDNPGNJ_00460	CDS	882				hypothetical protein
GFDNPGNJ_00461	CDS	1464	katA	1.11.1.6	COG0753	Catalase
GFDNPGNJ_00462	CDS	285				hypothetical protein
GFDNPGNJ_00463	CDS	1503	dinB	2.7.7.7	COG0389	DNA polymerase IV
GFDNPGNJ_00464	CDS	345	sdpR		COG0640	Transcriptional repressor SdpR
GFDNPGNJ_00465	CDS	1284	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
GFDNPGNJ_00466	CDS	1179	fsr_1			Fosmidomycin resistance protein
GFDNPGNJ_00467	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GFDNPGNJ_00468	CDS	411				hypothetical protein
GFDNPGNJ_00469	CDS	831				hypothetical protein
GFDNPGNJ_00470	CDS	405	exbD_2		COG0848	Biopolymer transport protein ExbD
GFDNPGNJ_00471	CDS	606	tolQ_1		COG0811	Protein TolQ
GFDNPGNJ_00472	CDS	195				hypothetical protein
GFDNPGNJ_00473	CDS	258				hypothetical protein
GFDNPGNJ_00474	CDS	1254	argK	3.6.5.-	COG1703	GTPase ArgK
GFDNPGNJ_00475	CDS	2190	mutB_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
GFDNPGNJ_00476	CDS	2163	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
GFDNPGNJ_00477	CDS	897	rarD		COG2962	Protein RarD
GFDNPGNJ_00478	CDS	900				hypothetical protein
GFDNPGNJ_00479	CDS	177				hypothetical protein
GFDNPGNJ_00480	CDS	378				hypothetical protein
GFDNPGNJ_00481	CDS	399				hypothetical protein
GFDNPGNJ_00482	CDS	642	ycf3			Photosystem I assembly protein Ycf3
GFDNPGNJ_00483	CDS	2823			COG0247	putative protein
GFDNPGNJ_00484	CDS	795				hypothetical protein
GFDNPGNJ_00485	CDS	450				hypothetical protein
GFDNPGNJ_00486	CDS	1545	clcA_1		COG0038	H(+)/Cl(-) exchange transporter ClcA
GFDNPGNJ_00487	CDS	1152	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
GFDNPGNJ_00488	CDS	1146		3.2.1.52		Beta-hexosaminidase A
GFDNPGNJ_00489	CDS	234				hypothetical protein
GFDNPGNJ_00490	CDS	627				hypothetical protein
GFDNPGNJ_00491	CDS	771				hypothetical protein
GFDNPGNJ_00492	CDS	399				hypothetical protein
GFDNPGNJ_00493	CDS	519	ohrR			Organic hydroperoxide resistance transcriptional regulator
GFDNPGNJ_00494	CDS	591	fbiB_2	6.3.2.31	COG0778	Coenzyme F420:L-glutamate ligase
GFDNPGNJ_00495	CDS	621	cadA	3.6.3.3		putative cadmium-transporting ATPase
GFDNPGNJ_00496	CDS	483	silP	3.6.3.53		Silver exporting P-type ATPase
GFDNPGNJ_00497	CDS	1323	glpT		COG2271	Glycerol-3-phosphate transporter
GFDNPGNJ_00498	CDS	774				hypothetical protein
GFDNPGNJ_00499	CDS	354	mgsR		COG1393	Regulatory protein MgsR
GFDNPGNJ_00500	CDS	321	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
GFDNPGNJ_00501	CDS	717	ydfK		COG1811	putative membrane protein YdfK
GFDNPGNJ_00502	CDS	600	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
GFDNPGNJ_00503	CDS	444				hypothetical protein
GFDNPGNJ_00504	CDS	1332				hypothetical protein
GFDNPGNJ_00505	CDS	537				hypothetical protein
GFDNPGNJ_00506	CDS	576				hypothetical protein
GFDNPGNJ_00507	CDS	1257				hypothetical protein
GFDNPGNJ_00508	CDS	402				hypothetical protein
GFDNPGNJ_00509	CDS	1257				hypothetical protein
GFDNPGNJ_00510	CDS	102				hypothetical protein
GFDNPGNJ_00511	CDS	570				hypothetical protein
GFDNPGNJ_00512	CDS	582				hypothetical protein
GFDNPGNJ_00513	CDS	1419	opuE_2		COG0591	Osmoregulated proline transporter OpuE
GFDNPGNJ_00514	CDS	2394				hypothetical protein
GFDNPGNJ_00515	CDS	1305	codB		COG1457	Cytosine permease
GFDNPGNJ_00516	CDS	165				hypothetical protein
GFDNPGNJ_00517	CDS	324				hypothetical protein
GFDNPGNJ_00518	CDS	2256				hypothetical protein
GFDNPGNJ_00519	CDS	537				hypothetical protein
GFDNPGNJ_00520	CDS	948	dprA_1		COG0758	DNA processing protein DprA
GFDNPGNJ_00521	CDS	663				hypothetical protein
GFDNPGNJ_00522	CDS	804				hypothetical protein
GFDNPGNJ_00523	CDS	2010				hypothetical protein
GFDNPGNJ_00524	CDS	564				hypothetical protein
GFDNPGNJ_00525	CDS	1335				hypothetical protein
GFDNPGNJ_00526	CDS	1581				hypothetical protein
GFDNPGNJ_00527	CDS	648				hypothetical protein
GFDNPGNJ_00528	CDS	1602				hypothetical protein
GFDNPGNJ_00529	CDS	366				hypothetical protein
GFDNPGNJ_00530	CDS	996	cas4-cas1	3.1.-.-	COG1518	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
GFDNPGNJ_00531	CDS	276	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
GFDNPGNJ_00532	CDS	399				hypothetical protein
GFDNPGNJ_00533	CDS	135				hypothetical protein
GFDNPGNJ_00534	CDS	375				hypothetical protein
GFDNPGNJ_00535	CDS	108				hypothetical protein
GFDNPGNJ_00536	CDS	2019				hypothetical protein
GFDNPGNJ_00537	CDS	2145				hypothetical protein
GFDNPGNJ_00538	CDS	2370				hypothetical protein
GFDNPGNJ_00539	CDS	771	cas6	3.1.-.-	COG5551	CRISPR-associated endoribonuclease Cas6
GFDNPGNJ_00540	CDS	111				hypothetical protein
GFDNPGNJ_00541	CDS	609				hypothetical protein
GFDNPGNJ_00542	CDS	867				hypothetical protein
GFDNPGNJ_00543	CDS	1065				hypothetical protein
GFDNPGNJ_00544	CDS	1149	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
GFDNPGNJ_00545	CDS	1431		1.12.7.2		Iron hydrogenase 1
GFDNPGNJ_00546	CDS	375				hypothetical protein
GFDNPGNJ_00547	CDS	1098				hypothetical protein
GFDNPGNJ_00548	CDS	1356	ribZ			Riboflavin transporter RibZ
GFDNPGNJ_00549	CDS	372				hypothetical protein
GFDNPGNJ_00550	CDS	2469	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
GFDNPGNJ_00551	CDS	2331				hypothetical protein
GFDNPGNJ_00552	CDS	807				hypothetical protein
GFDNPGNJ_00553	CDS	1263	sfsA		COG1489	Sugar fermentation stimulation protein A
GFDNPGNJ_00554	CDS	957	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
GFDNPGNJ_00555	CDS	666				hypothetical protein
GFDNPGNJ_00556	CDS	288				hypothetical protein
GFDNPGNJ_00557	CDS	522	nfrA	1.6.-.-	COG0778	NADPH-dependent oxidoreductase
GFDNPGNJ_00558	CDS	459				hypothetical protein
GFDNPGNJ_00559	CDS	378				hypothetical protein
GFDNPGNJ_00560	CDS	1140				hypothetical protein
GFDNPGNJ_00561	CDS	579	cobO_1	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
GFDNPGNJ_00562	CDS	957	nlpD		COG0739	Murein hydrolase activator NlpD
GFDNPGNJ_00563	CDS	522				hypothetical protein
GFDNPGNJ_00564	CDS	1266	era_1		COG1159	GTPase Era
GFDNPGNJ_00565	CDS	930	spo0J		COG1475	Stage 0 sporulation protein J
GFDNPGNJ_00566	CDS	771	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GFDNPGNJ_00567	CDS	768				hypothetical protein
GFDNPGNJ_00568	CDS	2436	metH	2.1.1.13	COG0646	Methionine synthase
GFDNPGNJ_00569	CDS	858	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
GFDNPGNJ_00570	CDS	753	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
GFDNPGNJ_00571	CDS	1872	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
GFDNPGNJ_00572	CDS	1386	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
GFDNPGNJ_00573	CDS	798				hypothetical protein
GFDNPGNJ_00574	CDS	666	yidC2		COG0706	Membrane protein insertase YidC 2
GFDNPGNJ_00575	CDS	222	yidD		COG0759	Putative membrane protein insertion efficiency factor
GFDNPGNJ_00576	CDS	366	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
GFDNPGNJ_00577	CDS	135	rpmH		COG0230	50S ribosomal protein L34
GFDNPGNJ_00578	CDS	1575	dnaA		COG0593	Chromosomal replication initiator protein DnaA
GFDNPGNJ_00579	CDS	1113	dnaN			Beta sliding clamp
GFDNPGNJ_00580	CDS	234	ybcJ		COG2501	putative protein YbcJ
GFDNPGNJ_00581	CDS	1101	recF_1		COG1195	DNA replication and repair protein RecF
GFDNPGNJ_00582	CDS	903				hypothetical protein
GFDNPGNJ_00583	CDS	249				hypothetical protein
GFDNPGNJ_00584	CDS	1902	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
GFDNPGNJ_00585	CDS	1482	lysP		COG0833	Lysine-specific permease
GFDNPGNJ_00586	CDS	318				hypothetical protein
GFDNPGNJ_00587	CDS	3063	mdtC			Multidrug resistance protein MdtC
GFDNPGNJ_00588	CDS	1065	macA_1		COG0845	Macrolide export protein MacA
GFDNPGNJ_00589	CDS	1356				hypothetical protein
GFDNPGNJ_00590	CDS	600				hypothetical protein
GFDNPGNJ_00591	CDS	1179				hypothetical protein
GFDNPGNJ_00592	CDS	2034				hypothetical protein
GFDNPGNJ_00593	CDS	543				hypothetical protein
GFDNPGNJ_00594	CDS	2022				hypothetical protein
GFDNPGNJ_00595	CDS	1086	pimA	2.4.1.345	COG0438	Phosphatidyl-myo-inositol mannosyltransferase
GFDNPGNJ_00596	CDS	939			COG2990	putative protein
GFDNPGNJ_00597	CDS	1194				hypothetical protein
GFDNPGNJ_00598	CDS	1440	gumD	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
GFDNPGNJ_00599	CDS	1101	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
GFDNPGNJ_00600	CDS	93				hypothetical protein
GFDNPGNJ_00601	CDS	1611				hypothetical protein
GFDNPGNJ_00602	CDS	762				hypothetical protein
GFDNPGNJ_00603	CDS	1092	epsF	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
GFDNPGNJ_00604	CDS	1002				hypothetical protein
GFDNPGNJ_00605	CDS	795				hypothetical protein
GFDNPGNJ_00606	CDS	720	tarI_1	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
GFDNPGNJ_00607	CDS	1509				hypothetical protein
GFDNPGNJ_00608	CDS	921		5.1.3.2	COG1088	UDP-glucose 4-epimerase
GFDNPGNJ_00609	CDS	1056	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
GFDNPGNJ_00610	CDS	1077				hypothetical protein
GFDNPGNJ_00611	CDS	327				hypothetical protein
GFDNPGNJ_00612	CDS	1410	btaE_1			Autotransporter adhesin BtaE
GFDNPGNJ_00613	CDS	1044				hypothetical protein
GFDNPGNJ_00614	CDS	2409	yadA			Adhesin YadA
GFDNPGNJ_00615	CDS	8421	upaG_1			Autotransporter adhesin UpaG
GFDNPGNJ_00616	CDS	645				hypothetical protein
GFDNPGNJ_00617	CDS	5499	btaE_2			Autotransporter adhesin BtaE
GFDNPGNJ_00618	CDS	645				hypothetical protein
GFDNPGNJ_00619	CDS	267				hypothetical protein
GFDNPGNJ_00620	CDS	6108	upaG_2			Autotransporter adhesin UpaG
GFDNPGNJ_00621	CDS	1281	upaG_3			Autotransporter adhesin UpaG
GFDNPGNJ_00622	CDS	8907	ata_1			Adhesin Ata autotransporter
GFDNPGNJ_00623	CDS	10338	ata_2			Adhesin Ata autotransporter
GFDNPGNJ_00624	CDS	750				hypothetical protein
GFDNPGNJ_00625	rRNA	1561				16S ribosomal RNA
GFDNPGNJ_00626	rRNA	2928				23S ribosomal RNA
GFDNPGNJ_00627	rRNA	109				5S ribosomal RNA
GFDNPGNJ_00628	CDS	372				hypothetical protein
GFDNPGNJ_00629	CDS	1173	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
GFDNPGNJ_00630	CDS	612	tolQ_2		COG0811	Protein TolQ
GFDNPGNJ_00631	CDS	405				hypothetical protein
GFDNPGNJ_00632	CDS	747				hypothetical protein
GFDNPGNJ_00633	CDS	1935	cirA_2		COG4771	Colicin I receptor
GFDNPGNJ_00634	CDS	1983	cirA_3		COG4771	Colicin I receptor
GFDNPGNJ_00635	CDS	954	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
GFDNPGNJ_00636	CDS	1038	hmuU_2		COG0609	Hemin transport system permease protein HmuU
GFDNPGNJ_00637	CDS	846	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
GFDNPGNJ_00638	CDS	930	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
GFDNPGNJ_00639	CDS	2028			COG1239	putative protein
GFDNPGNJ_00640	CDS	3624	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
GFDNPGNJ_00641	CDS	912				hypothetical protein
GFDNPGNJ_00642	CDS	1869	btuB		COG4206	Vitamin B12 transporter BtuB
GFDNPGNJ_00643	CDS	1323	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
GFDNPGNJ_00644	CDS	462				hypothetical protein
GFDNPGNJ_00645	CDS	1308		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
GFDNPGNJ_00646	CDS	279	fixX		COG2440	Ferredoxin-like protein FixX
GFDNPGNJ_00647	CDS	990	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
GFDNPGNJ_00648	CDS	1002	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
GFDNPGNJ_00649	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
GFDNPGNJ_00650	CDS	762		1.-.-.-	COG1028	putative oxidoreductase
GFDNPGNJ_00651	CDS	588				hypothetical protein
GFDNPGNJ_00652	CDS	954	nikB		COG0601	Nickel transport system permease protein NikB
GFDNPGNJ_00653	CDS	810	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
GFDNPGNJ_00654	CDS	1524	ddpA_2		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
GFDNPGNJ_00655	CDS	768	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
GFDNPGNJ_00656	CDS	741	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
GFDNPGNJ_00657	CDS	627				hypothetical protein
GFDNPGNJ_00658	CDS	477				hypothetical protein
GFDNPGNJ_00659	CDS	348				hypothetical protein
GFDNPGNJ_00660	CDS	1074				hypothetical protein
GFDNPGNJ_00661	CDS	1725	hsdM_1	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
GFDNPGNJ_00662	CDS	1260				hypothetical protein
GFDNPGNJ_00663	CDS	3090	hsdR_1	3.1.21.3		Type-1 restriction enzyme R protein
GFDNPGNJ_00664	CDS	828				hypothetical protein
GFDNPGNJ_00665	CDS	657				hypothetical protein
GFDNPGNJ_00666	CDS	516				hypothetical protein
GFDNPGNJ_00667	CDS	1539	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
GFDNPGNJ_00668	CDS	1260	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
GFDNPGNJ_00669	CDS	492	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
GFDNPGNJ_00670	CDS	1071	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GFDNPGNJ_00671	CDS	540	niaX			Niacin transporter NiaX
GFDNPGNJ_00672	CDS	1188	norV_1		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
GFDNPGNJ_00673	CDS	1731	ehaG_2		COG5295	Autotransporter adhesin EhaG
GFDNPGNJ_00674	CDS	486	ytmI_1	2.3.1.-		putative N-acetyltransferase YtmI
GFDNPGNJ_00675	CDS	750				hypothetical protein
GFDNPGNJ_00676	CDS	930				hypothetical protein
GFDNPGNJ_00677	CDS	654	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
GFDNPGNJ_00678	CDS	1116	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
GFDNPGNJ_00679	CDS	558				hypothetical protein
GFDNPGNJ_00680	CDS	960				hypothetical protein
GFDNPGNJ_00681	CDS	840	tcyK		COG0834	L-cystine-binding protein TcyK
GFDNPGNJ_00682	CDS	717	yxeN_1			putative amino-acid permease protein YxeN
GFDNPGNJ_00683	CDS	717	yxeN_2			putative amino-acid permease protein YxeN
GFDNPGNJ_00684	CDS	774	tcyN	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyN
GFDNPGNJ_00685	CDS	483	ytmI_2	2.3.1.-		putative N-acetyltransferase YtmI
GFDNPGNJ_00686	CDS	399				hypothetical protein
GFDNPGNJ_00687	CDS	903	rbsB		COG1879	Ribose import binding protein RbsB
GFDNPGNJ_00688	CDS	936	rbsC		COG1172	Ribose import permease protein RbsC
GFDNPGNJ_00689	CDS	1482	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
GFDNPGNJ_00690	CDS	414	rbsD	5.4.99.62	COG1869	D-ribose pyranase
GFDNPGNJ_00691	CDS	891	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
GFDNPGNJ_00692	CDS	327				hypothetical protein
GFDNPGNJ_00693	CDS	282				hypothetical protein
GFDNPGNJ_00694	CDS	657				hypothetical protein
GFDNPGNJ_00695	CDS	522	sttH	3.5.2.19		Streptothricin hydrolase
GFDNPGNJ_00696	CDS	936				hypothetical protein
GFDNPGNJ_00697	CDS	2556	hsdM_2	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
GFDNPGNJ_00698	CDS	1257				hypothetical protein
GFDNPGNJ_00699	CDS	3111	hsdR_2	3.1.21.3		Type-1 restriction enzyme R protein
GFDNPGNJ_00700	CDS	1626	ecfA1_2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
GFDNPGNJ_00701	CDS	813	ecfA3	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA3
GFDNPGNJ_00702	CDS	669	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
GFDNPGNJ_00703	CDS	501		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
GFDNPGNJ_00704	CDS	864	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
GFDNPGNJ_00705	CDS	366				hypothetical protein
GFDNPGNJ_00706	CDS	1605	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
