locus_tag	ftype	length_bp	gene	EC_number	COG	product
INMOBPFL_00355	CDS	426				hypothetical protein
INMOBPFL_00356	CDS	246				hypothetical protein
INMOBPFL_00357	CDS	441	rplM		COG0102	50S ribosomal protein L13
INMOBPFL_00358	CDS	393	rpsI		COG0103	30S ribosomal protein S9
INMOBPFL_00359	CDS	792	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
INMOBPFL_00360	CDS	756	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
INMOBPFL_00361	CDS	243	tatAd			Sec-independent protein translocase protein TatAd
INMOBPFL_00362	CDS	309	copZ		COG2608	Copper chaperone CopZ
INMOBPFL_00363	CDS	444				hypothetical protein
INMOBPFL_00364	CDS	1404	yflS_1		COG0471	Putative malate transporter YflS
INMOBPFL_00365	CDS	132				hypothetical protein
INMOBPFL_00366	CDS	1671	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
INMOBPFL_00367	CDS	1224	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
INMOBPFL_00368	CDS	1710	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
INMOBPFL_00369	CDS	489	ilvH_1	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
INMOBPFL_00370	CDS	786	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
INMOBPFL_00371	CDS	1008	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
INMOBPFL_00372	CDS	462				hypothetical protein
INMOBPFL_00373	CDS	720				hypothetical protein
INMOBPFL_00374	CDS	1728	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
INMOBPFL_00375	CDS	855		1.10.3.-	COG1496	Polyphenol oxidase
INMOBPFL_00376	CDS	687			COG0325	Pyridoxal phosphate homeostasis protein
INMOBPFL_00377	CDS	498	sepF			Cell division protein SepF
INMOBPFL_00378	CDS	795	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
INMOBPFL_00379	CDS	786				hypothetical protein
INMOBPFL_00380	CDS	648	cysG		COG0007	Siroheme synthase
INMOBPFL_00381	CDS	1272	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
INMOBPFL_00382	CDS	939	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
INMOBPFL_00383	CDS	1509	nasF	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
INMOBPFL_00384	CDS	975	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
INMOBPFL_00385	CDS	1305	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
INMOBPFL_00386	CDS	462	immR_1		COG1396	HTH-type transcriptional regulator ImmR
INMOBPFL_00387	CDS	753				hypothetical protein
INMOBPFL_00388	CDS	249				hypothetical protein
INMOBPFL_00389	CDS	765				hypothetical protein
INMOBPFL_00390	CDS	888				hypothetical protein
INMOBPFL_00391	CDS	432				hypothetical protein
INMOBPFL_00392	CDS	390				hypothetical protein
INMOBPFL_00393	CDS	1698	fhaC		COG2831	Filamentous hemagglutinin transporter protein FhaC
INMOBPFL_00394	CDS	5910	cdiA_1	3.1.-.-		DNase CdiA
INMOBPFL_00395	CDS	480				hypothetical protein
INMOBPFL_00396	CDS	1488	cdiA_2		COG3210	Toxin CdiA
INMOBPFL_00397	CDS	165				hypothetical protein
INMOBPFL_00398	CDS	894				hypothetical protein
INMOBPFL_00399	CDS	744				hypothetical protein
INMOBPFL_00400	CDS	3408	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
INMOBPFL_00401	CDS	1749	pyk	2.7.1.40		Pyruvate kinase
INMOBPFL_00402	CDS	744	ybhL		COG0670	Inner membrane protein YbhL
INMOBPFL_00403	CDS	912	cmpR			HTH-type transcriptional activator CmpR
INMOBPFL_00404	CDS	1404	ybhI_1		COG0471	Inner membrane protein YbhI
INMOBPFL_00405	CDS	270	citD		COG3052	Citrate lyase acyl carrier protein
INMOBPFL_00406	CDS	966	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
INMOBPFL_00407	CDS	1548	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
INMOBPFL_00408	CDS	501				hypothetical protein
INMOBPFL_00409	CDS	999				hypothetical protein
INMOBPFL_00410	CDS	876				hypothetical protein
INMOBPFL_00411	CDS	357			COG0662	Oxalate-binding protein
INMOBPFL_00412	CDS	1314	ttuB			Putative tartrate transporter
INMOBPFL_00413	CDS	618				hypothetical protein
INMOBPFL_00414	CDS	420				hypothetical protein
INMOBPFL_00415	CDS	924	gltC			HTH-type transcriptional regulator GltC
INMOBPFL_00416	CDS	3537	por	1.2.7.1	COG0674	Pyruvate synthase
INMOBPFL_00417	CDS	1617			COG0500	putative protein RP789
INMOBPFL_00418	CDS	1029				hypothetical protein
INMOBPFL_00419	CDS	1488	opuE_1		COG0591	Osmoregulated proline transporter OpuE
INMOBPFL_00420	CDS	1869	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
INMOBPFL_00421	CDS	792	thyA1	2.1.1.45	COG0207	Thymidylate synthase 1
INMOBPFL_00422	CDS	495	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
INMOBPFL_00423	CDS	2313	yhgF		COG2183	Protein YhgF
INMOBPFL_00424	CDS	1485	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
INMOBPFL_00425	CDS	576				hypothetical protein
INMOBPFL_00426	CDS	951				hypothetical protein
INMOBPFL_00427	CDS	429				hypothetical protein
INMOBPFL_00428	CDS	1548	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
INMOBPFL_00429	CDS	420	perR		COG0735	Transcriptional regulator PerR
INMOBPFL_00430	CDS	837	nfo	3.1.21.2	COG0648	putative endonuclease 4
INMOBPFL_00431	CDS	1362	sbcD		COG0420	Nuclease SbcCD subunit D
INMOBPFL_00432	CDS	3084	sbcC			Nuclease SbcCD subunit C
INMOBPFL_00433	CDS	375	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
INMOBPFL_00434	CDS	708	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
INMOBPFL_00435	CDS	435	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
INMOBPFL_00436	CDS	630				hypothetical protein
INMOBPFL_00437	CDS	840	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
INMOBPFL_00438	tRNA	76				tRNA-His(gtg)
INMOBPFL_00439	tRNA	75				tRNA-Gln(ttg)
INMOBPFL_00440	tRNA	76				tRNA-Lys(ttt)
INMOBPFL_00441	rRNA	1561				16S ribosomal RNA
INMOBPFL_00442	tRNA	77				tRNA-Ile(gat)
INMOBPFL_00443	tRNA	76				tRNA-Ala(tgc)
INMOBPFL_00444	rRNA	2928				23S ribosomal RNA
INMOBPFL_00445	rRNA	110				5S ribosomal RNA
INMOBPFL_00446	tRNA	76				tRNA-Trp(cca)
INMOBPFL_00447	tRNA	77				tRNA-Arg(acg)
INMOBPFL_00448	CDS	279				hypothetical protein
INMOBPFL_00449	CDS	1701	srpC			Solvent efflux pump outer membrane protein SrpC
INMOBPFL_00450	CDS	1041				hypothetical protein
INMOBPFL_00451	CDS	1800	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
INMOBPFL_00452	CDS	1113	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
INMOBPFL_00453	CDS	1116	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
INMOBPFL_00454	tRNA	85				tRNA-Leu(tag)
INMOBPFL_00455	CDS	3297	mfd	3.6.4.-		Transcription-repair-coupling factor
INMOBPFL_00456	CDS	1608	spoVB_1		COG2244	Stage V sporulation protein B
INMOBPFL_00457	CDS	771	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
INMOBPFL_00458	CDS	300	hupA		COG0776	DNA-binding protein HU 1
INMOBPFL_00459	CDS	1155	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
INMOBPFL_00460	CDS	321				hypothetical protein
INMOBPFL_00461	CDS	2016	ettA		COG0488	Energy-dependent translational throttle protein EttA
INMOBPFL_00462	CDS	1470		1.12.7.2		Iron hydrogenase 1
INMOBPFL_00463	CDS	630				hypothetical protein
INMOBPFL_00464	CDS	999	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
INMOBPFL_00465	CDS	174				hypothetical protein
INMOBPFL_00466	CDS	1005	yclQ		COG4607	putative ABC transporter solute-binding protein YclQ
INMOBPFL_00467	CDS	747	fecE_1		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
INMOBPFL_00468	CDS	1008	hmuU_2		COG0609	Hemin transport system permease protein HmuU
INMOBPFL_00469	CDS	456	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
INMOBPFL_00470	CDS	276	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
INMOBPFL_00471	CDS	1368	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
INMOBPFL_00472	CDS	396	ybaN		COG2832	Inner membrane protein YbaN
INMOBPFL_00473	CDS	849	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
INMOBPFL_00474	CDS	5022	cirA_2		COG4771	Colicin I receptor
INMOBPFL_00475	CDS	5079	cirA_3		COG4771	Colicin I receptor
INMOBPFL_00476	CDS	618	exbB_2		COG0811	Biopolymer transport protein ExbB
INMOBPFL_00477	CDS	408	exbD_3		COG0848	Biopolymer transport protein ExbD
INMOBPFL_00478	CDS	804				hypothetical protein
INMOBPFL_00479	CDS	519				hypothetical protein
INMOBPFL_00480	CDS	1641	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
INMOBPFL_00481	CDS	1005	yihV	2.7.1.184		Sulfofructose kinase
INMOBPFL_00482	CDS	1362	ktrB		COG0168	Ktr system potassium uptake protein B
INMOBPFL_00483	CDS	651	ktrA		COG0569	Ktr system potassium uptake protein A
INMOBPFL_00484	CDS	807				hypothetical protein
INMOBPFL_00485	CDS	1101				hypothetical protein
INMOBPFL_00486	CDS	1644				hypothetical protein
INMOBPFL_00487	CDS	678				hypothetical protein
INMOBPFL_00488	CDS	513	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
INMOBPFL_00489	CDS	486	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
INMOBPFL_00490	CDS	366				hypothetical protein
INMOBPFL_00491	CDS	930	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
INMOBPFL_00492	CDS	498				hypothetical protein
INMOBPFL_00493	CDS	330	queG_1	1.17.99.6		Epoxyqueuosine reductase
INMOBPFL_00494	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
INMOBPFL_00495	CDS	720			COG5266	putative protein
INMOBPFL_00496	CDS	2244	prn_1		COG3468	Pertactin autotransporter
INMOBPFL_00497	CDS	459	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
INMOBPFL_00498	tRNA	75				tRNA-Arg(ccg)
INMOBPFL_00499	CDS	420				hypothetical protein
INMOBPFL_00500	CDS	852				hypothetical protein
INMOBPFL_00501	CDS	606	lemA		COG1704	Protein LemA
INMOBPFL_00502	CDS	816	ubiG	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
INMOBPFL_00503	CDS	348				hypothetical protein
INMOBPFL_00504	CDS	501	folT			Folate transporter FolT
INMOBPFL_00505	CDS	279				hypothetical protein
INMOBPFL_00506	CDS	1728	ilvB_2	2.2.1.6	COG0028	Acetolactate synthase large subunit
INMOBPFL_00507	CDS	513	ilvH_2	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
INMOBPFL_00508	CDS	591	mtcA1_1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
INMOBPFL_00509	CDS	1323	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
INMOBPFL_00510	CDS	1185	yxeP_1	3.-.-.-	COG1473	putative hydrolase YxeP
INMOBPFL_00511	CDS	1011	argF	2.1.3.3		Ornithine carbamoyltransferase
INMOBPFL_00512	CDS	951	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
INMOBPFL_00513	CDS	858	argB	2.7.2.8	COG0548	Acetylglutamate kinase
INMOBPFL_00514	CDS	1188	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
INMOBPFL_00515	CDS	183				hypothetical protein
INMOBPFL_00516	CDS	1179	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
INMOBPFL_00517	CDS	1194	ybjJ			Inner membrane protein YbjJ
INMOBPFL_00518	CDS	1032	guaC	1.7.1.7	COG0516	GMP reductase
INMOBPFL_00519	CDS	531	thiT		COG3859	Thiamine transporter ThiT
INMOBPFL_00520	CDS	1077	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
INMOBPFL_00521	CDS	1236	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
INMOBPFL_00522	CDS	336				hypothetical protein
INMOBPFL_00523	CDS	279	pezT	2.7.1.176		Toxin PezT
INMOBPFL_00524	CDS	1023	soxS_1			Regulatory protein SoxS
INMOBPFL_00525	CDS	267				hypothetical protein
INMOBPFL_00526	CDS	870	soxS_2			Regulatory protein SoxS
INMOBPFL_00527	CDS	903	ttdA_2	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
INMOBPFL_00528	CDS	612	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
INMOBPFL_00529	CDS	1275	sdcS_1		COG0471	Sodium-dependent dicarboxylate transporter SdcS
INMOBPFL_00530	CDS	1671	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
INMOBPFL_00531	CDS	618	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
INMOBPFL_00532	CDS	1329	uacT_1		COG2233	Uric acid transporter UacT
INMOBPFL_00533	CDS	441				hypothetical protein
INMOBPFL_00534	CDS	966	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
INMOBPFL_00535	CDS	234				hypothetical protein
INMOBPFL_00536	tRNA	76				tRNA-Lys(ctt)
INMOBPFL_00537	CDS	942	yfeX	1.11.1.-	COG2837	putative deferrochelatase/peroxidase YfeX
INMOBPFL_00538	CDS	1500	thrC	4.2.3.1	COG0498	Threonine synthase
INMOBPFL_00539	CDS	888	ribN			Riboflavin transporter
INMOBPFL_00540	CDS	1668	recF_1			DNA replication and repair protein RecF
INMOBPFL_00541	CDS	468	mscL		COG1970	Large-conductance mechanosensitive channel
INMOBPFL_00542	CDS	1050	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
INMOBPFL_00543	CDS	1689	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
INMOBPFL_00544	CDS	633				hypothetical protein
INMOBPFL_00545	CDS	567				hypothetical protein
INMOBPFL_00546	CDS	420			COG0716	Flavodoxin
INMOBPFL_00547	CDS	633	dauR		COG2964	Transcriptional regulator DauR
INMOBPFL_00548	CDS	1212	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
INMOBPFL_00549	CDS	1311	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
INMOBPFL_00550	CDS	1194	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
INMOBPFL_00551	CDS	936	arcC1	2.7.2.2		Carbamate kinase 1
INMOBPFL_00552	CDS	1329	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
INMOBPFL_00553	CDS	1692	ygfK		COG0493	Putative oxidoreductase YgfK
INMOBPFL_00554	CDS	1350		3.5.2.-		D-hydantoinase
INMOBPFL_00555	CDS	2550	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
INMOBPFL_00556	CDS	1386	uacT_2		COG2233	Uric acid transporter UacT
INMOBPFL_00557	CDS	1188	mtnW	5.3.2.5	COG1850	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
INMOBPFL_00558	CDS	807	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
INMOBPFL_00559	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
INMOBPFL_00560	CDS	456	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
INMOBPFL_00561	CDS	1305	tig	5.2.1.8		Trigger factor
INMOBPFL_00562	CDS	594	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
INMOBPFL_00563	CDS	1254	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
INMOBPFL_00564	CDS	2310	lon1	3.4.21.53	COG0466	Lon protease 1
INMOBPFL_00565	CDS	699	engB			putative GTP-binding protein EngB
INMOBPFL_00566	CDS	972	hexs-b	2.5.1.83		Hexaprenyl-diphosphate synthase large subunit ((2E,6E)-farnesyl-diphosphate specific)
INMOBPFL_00567	CDS	891	tatC		COG0805	Sec-independent protein translocase protein TatC
INMOBPFL_00568	CDS	2658	valS	6.1.1.9	COG0525	Valine--tRNA ligase
INMOBPFL_00569	CDS	1308	fpgS	6.3.2.17		Folylpolyglutamate synthase
INMOBPFL_00570	CDS	1239				hypothetical protein
INMOBPFL_00571	CDS	1506	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
INMOBPFL_00572	CDS	1647	mutB_2	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
INMOBPFL_00573	CDS	396	scpA_2	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
INMOBPFL_00574	CDS	939		3.6.-.-	COG1703	putative GTPase
INMOBPFL_00575	CDS	423				hypothetical protein
INMOBPFL_00576	CDS	1530	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
INMOBPFL_00577	CDS	348				hypothetical protein
INMOBPFL_00578	CDS	168				hypothetical protein
INMOBPFL_00579	CDS	384	gcdC	4.1.1.70	COG0511	Glutaconyl-CoA decarboxylase subunit gamma
INMOBPFL_00580	CDS	1122	gcdB	4.1.1.70	COG1883	Glutaconyl-CoA decarboxylase subunit beta
INMOBPFL_00581	CDS	258				hypothetical protein
INMOBPFL_00582	CDS	1299	sdcS_2		COG0471	Sodium-dependent dicarboxylate transporter SdcS
INMOBPFL_00583	CDS	165			COG1145	Ferredoxin
INMOBPFL_00584	CDS	441	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
INMOBPFL_00585	CDS	918	rluD_3	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
INMOBPFL_00586	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
INMOBPFL_00587	CDS	1194				hypothetical protein
INMOBPFL_00588	CDS	564				hypothetical protein
INMOBPFL_00589	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
INMOBPFL_00590	CDS	621				hypothetical protein
INMOBPFL_00591	CDS	567	maf		COG0424	Septum formation protein Maf
INMOBPFL_00592	CDS	699				hypothetical protein
INMOBPFL_00593	CDS	1038	mreB		COG1077	Rod shape-determining protein MreB
INMOBPFL_00594	CDS	918	mreC		COG1792	Cell shape-determining protein MreC
INMOBPFL_00595	CDS	495				hypothetical protein
INMOBPFL_00596	CDS	1923	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
INMOBPFL_00597	CDS	924	minD		COG2894	Septum site-determining protein MinD
INMOBPFL_00598	CDS	1104	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
INMOBPFL_00599	CDS	1884				hypothetical protein
INMOBPFL_00600	CDS	696				hypothetical protein
INMOBPFL_00601	CDS	1428	rng	3.1.26.-	COG1530	Ribonuclease G
INMOBPFL_00602	CDS	534	mntP		COG1971	putative manganese efflux pump MntP
INMOBPFL_00603	CDS	312	rplU		COG0261	50S ribosomal protein L21
INMOBPFL_00604	CDS	315				hypothetical protein
INMOBPFL_00605	CDS	285	rpmA		COG0211	50S ribosomal protein L27
INMOBPFL_00606	CDS	1419	thiH_1	4.1.99.19	COG1060	2-iminoacetate synthase
INMOBPFL_00607	CDS	1983	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
INMOBPFL_00608	CDS	2241	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
INMOBPFL_00609	CDS	636		3.-.-.-		putative protein
INMOBPFL_00610	CDS	489	fur		COG0735	Ferric uptake regulation protein
INMOBPFL_00611	CDS	1428	hemZ	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
INMOBPFL_00612	CDS	1272	hisS	6.1.1.21		Histidine--tRNA ligase
INMOBPFL_00613	CDS	1806	aspS	6.1.1.12		Aspartate--tRNA ligase
INMOBPFL_00614	CDS	1302			COG2256	putative AAA domain-containing protein
INMOBPFL_00615	CDS	2745	spoIIIE		COG1674	DNA translocase SpoIIIE
INMOBPFL_00616	CDS	453				hypothetical protein
INMOBPFL_00617	CDS	1941				hypothetical protein
INMOBPFL_00618	CDS	1038			COG1840	putative protein
INMOBPFL_00619	CDS	1347	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
INMOBPFL_00620	CDS	1248	cinA_2		COG1058	Putative competence-damage inducible protein
INMOBPFL_00621	CDS	1041	recA		COG0468	Protein RecA
INMOBPFL_00622	CDS	429	recX			Regulatory protein RecX
INMOBPFL_00623	CDS	1545	rny	3.1.-.-	COG1418	Ribonuclease Y
INMOBPFL_00624	CDS	1773	dnaG	2.7.7.-	COG0358	DNA primase
INMOBPFL_00625	CDS	1161	sigA		COG0568	RNA polymerase sigma factor SigA
INMOBPFL_00626	CDS	339	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
INMOBPFL_00627	CDS	744	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
INMOBPFL_00628	CDS	564	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
INMOBPFL_00629	tRNA	75				tRNA-Met(cat)
INMOBPFL_00630	CDS	723	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
INMOBPFL_00631	CDS	1104			COG0327	GTP cyclohydrolase 1 type 2 
INMOBPFL_00632	CDS	330	trxA_1		COG0526	Thioredoxin
INMOBPFL_00633	CDS	1140	hoxK	1.12.99.6		Uptake hydrogenase small subunit
INMOBPFL_00634	CDS	1902	hyaB	1.12.99.6	COG0374	Hydrogenase-1 large chain
INMOBPFL_00635	CDS	810	hyaC		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
INMOBPFL_00636	CDS	597	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
INMOBPFL_00637	CDS	378				hypothetical protein
INMOBPFL_00638	CDS	1011		2.4.-.-		putative glycosyltransferase
INMOBPFL_00639	CDS	813	pgdS	3.4.19.-	COG0791	Gamma-DL-glutamyl hydrolase
INMOBPFL_00640	CDS	2616	alaS	6.1.1.7		Alanine--tRNA ligase
INMOBPFL_00641	CDS	261				hypothetical protein
INMOBPFL_00642	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
INMOBPFL_00643	CDS	297				hypothetical protein
INMOBPFL_00644	CDS	1434	mltG	4.2.2.-		Endolytic murein transglycosylase
INMOBPFL_00645	CDS	609	yfiC_1	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
INMOBPFL_00646	CDS	1245	ydcP_1	3.4.-.-	COG0826	putative protease YdcP
INMOBPFL_00647	CDS	282				hypothetical protein
INMOBPFL_00648	CDS	990				hypothetical protein
INMOBPFL_00649	CDS	1911	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
INMOBPFL_00650	CDS	1206	yjhB			Putative metabolite transport protein YjhB
INMOBPFL_00651	CDS	1494	ybhI_2		COG0471	Inner membrane protein YbhI
INMOBPFL_00652	CDS	549	infC			Translation initiation factor IF-3
INMOBPFL_00653	CDS	198	rpmI		COG0291	50S ribosomal protein L35
INMOBPFL_00654	CDS	351	rplT		COG0292	50S ribosomal protein L20
INMOBPFL_00655	CDS	555				hypothetical protein
INMOBPFL_00656	CDS	315				hypothetical protein
INMOBPFL_00657	CDS	270				hypothetical protein
INMOBPFL_00658	CDS	1332				hypothetical protein
INMOBPFL_00659	CDS	1959				hypothetical protein
INMOBPFL_00660	CDS	4101				hypothetical protein
INMOBPFL_00661	CDS	3360	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
INMOBPFL_00662	CDS	597				hypothetical protein
INMOBPFL_00663	CDS	612	satP		COG1584	Succinate-acetate/proton symporter SatP
INMOBPFL_00664	CDS	660	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
INMOBPFL_00665	CDS	840				hypothetical protein
INMOBPFL_00666	CDS	1308			COG0531	putative transporter
INMOBPFL_00667	CDS	741	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
INMOBPFL_00668	CDS	1044				hypothetical protein
INMOBPFL_00669	CDS	1557	spoVB_2		COG2244	Stage V sporulation protein B
INMOBPFL_00670	CDS	930	fba	4.1.2.13		Fructose-bisphosphate aldolase
INMOBPFL_00671	CDS	975	rluD_4	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
INMOBPFL_00672	CDS	1596				hypothetical protein
INMOBPFL_00673	CDS	495				hypothetical protein
INMOBPFL_00674	CDS	1119	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
INMOBPFL_00675	CDS	627	cbiET_1		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
INMOBPFL_00676	CDS	588	cbiET_2		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
INMOBPFL_00677	CDS	762	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
INMOBPFL_00678	CDS	1149	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
INMOBPFL_00679	CDS	690	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
INMOBPFL_00680	CDS	789	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
INMOBPFL_00681	CDS	666	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
INMOBPFL_00682	CDS	996	hmuU_3		COG0609	Hemin transport system permease protein HmuU
INMOBPFL_00683	CDS	783	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
INMOBPFL_00684	CDS	942	isdE_2		COG0614	High-affinity heme uptake system protein IsdE
INMOBPFL_00685	CDS	990	cbiK_1	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
INMOBPFL_00686	CDS	120				hypothetical protein
INMOBPFL_00687	CDS	285				hypothetical protein
INMOBPFL_00688	CDS	1005	yhaI_1		COG3152	Inner membrane protein YhaI
INMOBPFL_00689	CDS	882	cbiK_2	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
INMOBPFL_00690	CDS	855	cbiKp	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase CbiKP
INMOBPFL_00691	CDS	708	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
INMOBPFL_00692	CDS	1377	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
INMOBPFL_00693	CDS	543	cobO_1	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
INMOBPFL_00694	CDS	390	nlr	1.15.1.1		Neelaredoxin
INMOBPFL_00695	CDS	1230	lysC	2.7.2.4		Aspartokinase
