locus_tag	ftype	length_bp	gene	EC_number	COG	product
OCALDCFI_00345	CDS	792	yafV	3.5.1.3		Omega-amidase YafV
OCALDCFI_00346	CDS	564	fbiB_1	6.3.2.34		Coenzyme F420:L-glutamate ligase
OCALDCFI_00347	CDS	804	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
OCALDCFI_00348	CDS	939				hypothetical protein
OCALDCFI_00349	CDS	948				hypothetical protein
OCALDCFI_00350	CDS	1176	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
OCALDCFI_00351	CDS	327				hypothetical protein
OCALDCFI_00352	CDS	1353		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
OCALDCFI_00353	CDS	1341	saeS	2.7.13.3		Histidine protein kinase SaeS
OCALDCFI_00354	CDS	690	regX3		COG0745	Sensory transduction protein regX3
OCALDCFI_00355	CDS	1098	hhoB			Putative serine protease HhoB
OCALDCFI_00356	CDS	330				hypothetical protein
OCALDCFI_00357	CDS	576				hypothetical protein
OCALDCFI_00358	CDS	342				hypothetical protein
OCALDCFI_00359	CDS	588	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
OCALDCFI_00360	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
OCALDCFI_00361	CDS	630	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
OCALDCFI_00362	CDS	663	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
OCALDCFI_00363	CDS	1302	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
OCALDCFI_00364	CDS	396	cdd	3.5.4.5	COG0295	Cytidine deaminase
OCALDCFI_00365	CDS	819	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
OCALDCFI_00366	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
OCALDCFI_00367	CDS	945				hypothetical protein
OCALDCFI_00368	CDS	780				hypothetical protein
OCALDCFI_00369	CDS	372	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OCALDCFI_00370	CDS	1248				hypothetical protein
OCALDCFI_00371	CDS	1188	fsr_1			Fosmidomycin resistance protein
OCALDCFI_00372	tRNA	91				tRNA-Ser(cga)
OCALDCFI_00373	CDS	627				hypothetical protein
OCALDCFI_00374	CDS	1815				hypothetical protein
OCALDCFI_00375	CDS	1068				hypothetical protein
OCALDCFI_00376	CDS	858	dat	2.6.1.21		D-alanine aminotransferase
OCALDCFI_00377	CDS	1047	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
OCALDCFI_00378	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
OCALDCFI_00379	CDS	297				hypothetical protein
OCALDCFI_00380	CDS	795	yfcA_1		COG0730	putative membrane transporter protein YfcA
OCALDCFI_00381	CDS	768	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OCALDCFI_00382	CDS	852				hypothetical protein
OCALDCFI_00383	CDS	345				hypothetical protein
OCALDCFI_00384	CDS	420		3.1.-.-	COG0824	Putative esterase
OCALDCFI_00385	CDS	804	murI	5.1.1.3	COG0796	Glutamate racemase
OCALDCFI_00386	CDS	540				hypothetical protein
OCALDCFI_00387	CDS	651				hypothetical protein
OCALDCFI_00388	CDS	1713	apc1	6.4.1.8	COG0145	Acetophenone carboxylase alpha subunit
OCALDCFI_00389	CDS	1425		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
OCALDCFI_00390	CDS	756	rph	2.7.7.56	COG0689	Ribonuclease PH
OCALDCFI_00391	CDS	576		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OCALDCFI_00392	CDS	498		3.1.4.-		Putative metallophosphoesterase MG207 
OCALDCFI_00393	CDS	783	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
OCALDCFI_00394	CDS	1206		1.1.1.38		NAD-dependent malic enzyme
OCALDCFI_00395	tRNA	77				tRNA-Pro(tgg)
OCALDCFI_00396	tRNA	74				tRNA-Gly(tcc)
OCALDCFI_00397	tRNA	77				tRNA-Arg(tct)
OCALDCFI_00398	CDS	7467	ata_2			Adhesin Ata autotransporter
OCALDCFI_00399	CDS	1200				hypothetical protein
OCALDCFI_00400	CDS	2154	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
OCALDCFI_00401	CDS	1305	bzaF	4.1.99.-	COG0422	5-hydroxybenzimidazole synthase
OCALDCFI_00402	CDS	198				hypothetical protein
OCALDCFI_00403	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
OCALDCFI_00404	CDS	1101	thiH_1	4.1.99.19	COG1060	2-iminoacetate synthase
OCALDCFI_00405	CDS	639	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
OCALDCFI_00406	CDS	648	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
OCALDCFI_00407	CDS	768				hypothetical protein
OCALDCFI_00408	CDS	1197				hypothetical protein
OCALDCFI_00409	CDS	744	kipI		COG2049	Kinase A inhibitor
OCALDCFI_00410	CDS	972	kipA		COG1984	KipI antagonist
OCALDCFI_00411	CDS	1143	ehaG_1		COG5295	Autotransporter adhesin EhaG
OCALDCFI_00412	CDS	7875	btaF			Autotransporter adhesin BtaF
OCALDCFI_00413	CDS	1410	norM		COG0534	Multidrug resistance protein NorM
OCALDCFI_00414	CDS	1038	oprF			Outer membrane porin F
OCALDCFI_00415	CDS	1122	yhhT		COG0628	Putative transport protein YhhT
OCALDCFI_00416	CDS	657				hypothetical protein
OCALDCFI_00417	CDS	1518	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
OCALDCFI_00418	CDS	1221	sstT		COG3633	Serine/threonine transporter SstT
OCALDCFI_00419	CDS	747	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
OCALDCFI_00420	CDS	732			COG2968	26 kDa periplasmic immunogenic protein
OCALDCFI_00421	rRNA	1561				16S ribosomal RNA
OCALDCFI_00422	tRNA	77				tRNA-Ile(gat)
OCALDCFI_00423	tRNA	76				tRNA-Ala(tgc)
OCALDCFI_00424	rRNA	2928				23S ribosomal RNA
OCALDCFI_00425	rRNA	110				5S ribosomal RNA
OCALDCFI_00426	tRNA	76				tRNA-Trp(cca)
OCALDCFI_00427	tRNA	77				tRNA-Arg(acg)
OCALDCFI_00428	CDS	279				hypothetical protein
OCALDCFI_00429	CDS	1701	srpC			Solvent efflux pump outer membrane protein SrpC
OCALDCFI_00430	CDS	1041				hypothetical protein
OCALDCFI_00431	CDS	1800	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
OCALDCFI_00432	CDS	1113	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
OCALDCFI_00433	CDS	1116	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
OCALDCFI_00434	tRNA	85				tRNA-Leu(tag)
OCALDCFI_00435	CDS	3297	mfd	3.6.4.-		Transcription-repair-coupling factor
OCALDCFI_00436	CDS	1608	spoVB_1		COG2244	Stage V sporulation protein B
OCALDCFI_00437	CDS	771	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
OCALDCFI_00438	CDS	300	hupA		COG0776	DNA-binding protein HU 1
OCALDCFI_00439	CDS	1155	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
OCALDCFI_00440	CDS	321				hypothetical protein
OCALDCFI_00441	CDS	2016	ettA		COG0488	Energy-dependent translational throttle protein EttA
OCALDCFI_00442	CDS	1470		1.12.7.2		Iron hydrogenase 1
OCALDCFI_00443	CDS	630				hypothetical protein
OCALDCFI_00444	CDS	999	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
OCALDCFI_00445	CDS	174				hypothetical protein
OCALDCFI_00446	CDS	1005	yclQ		COG4607	putative ABC transporter solute-binding protein YclQ
OCALDCFI_00447	CDS	747	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
OCALDCFI_00448	CDS	1008	hmuU_4		COG0609	Hemin transport system permease protein HmuU
OCALDCFI_00449	CDS	456	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
OCALDCFI_00450	CDS	276	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
OCALDCFI_00451	CDS	1368	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
OCALDCFI_00452	CDS	396	ybaN		COG2832	Inner membrane protein YbaN
OCALDCFI_00453	CDS	849	adaA_1	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
OCALDCFI_00454	CDS	5022	cirA_4		COG4771	Colicin I receptor
OCALDCFI_00455	CDS	5079	cirA_5		COG4771	Colicin I receptor
OCALDCFI_00456	CDS	618	exbB_1		COG0811	Biopolymer transport protein ExbB
OCALDCFI_00457	CDS	408	exbD_1		COG0848	Biopolymer transport protein ExbD
OCALDCFI_00458	CDS	804				hypothetical protein
OCALDCFI_00459	CDS	519				hypothetical protein
OCALDCFI_00460	CDS	1641	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
OCALDCFI_00461	CDS	1005	yihV	2.7.1.184		Sulfofructose kinase
OCALDCFI_00462	CDS	1362	ktrB		COG0168	Ktr system potassium uptake protein B
OCALDCFI_00463	CDS	651	ktrA		COG0569	Ktr system potassium uptake protein A
OCALDCFI_00464	CDS	807				hypothetical protein
OCALDCFI_00465	CDS	1101				hypothetical protein
OCALDCFI_00466	CDS	1644				hypothetical protein
OCALDCFI_00467	CDS	678				hypothetical protein
OCALDCFI_00468	CDS	513	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
OCALDCFI_00469	CDS	486	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
OCALDCFI_00470	CDS	366				hypothetical protein
OCALDCFI_00471	CDS	930	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
OCALDCFI_00472	CDS	948	queG_2	1.17.99.6	COG1600	Epoxyqueuosine reductase
OCALDCFI_00473	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
OCALDCFI_00474	CDS	720			COG5266	putative protein
OCALDCFI_00475	CDS	2244	brkA		COG3468	BrkA autotransporter
OCALDCFI_00476	CDS	459	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
OCALDCFI_00477	tRNA	75				tRNA-Arg(ccg)
OCALDCFI_00478	CDS	816	ubiG	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
OCALDCFI_00479	CDS	348				hypothetical protein
OCALDCFI_00480	CDS	501	folT			Folate transporter FolT
OCALDCFI_00481	CDS	279				hypothetical protein
OCALDCFI_00482	CDS	510	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
OCALDCFI_00483	CDS	1230	ilvB_2	2.2.1.6	COG0028	Acetolactate synthase large subunit
OCALDCFI_00484	CDS	513	ilvH_1	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
OCALDCFI_00485	CDS	588	mtcA1_2	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
OCALDCFI_00486	CDS	459				hypothetical protein
OCALDCFI_00487	CDS	1323	phoA	3.1.3.1		Alkaline phosphatase
OCALDCFI_00488	CDS	1185	yxeP_1	3.-.-.-	COG1473	putative hydrolase YxeP
OCALDCFI_00489	CDS	1011	argF	2.1.3.3		Ornithine carbamoyltransferase
OCALDCFI_00490	CDS	951	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
OCALDCFI_00491	CDS	858	argB	2.7.2.8	COG0548	Acetylglutamate kinase
OCALDCFI_00492	CDS	1188	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
OCALDCFI_00493	CDS	183				hypothetical protein
OCALDCFI_00494	CDS	1179	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
OCALDCFI_00495	CDS	1194	ybjJ			Inner membrane protein YbjJ
OCALDCFI_00496	CDS	987	guaC	1.7.1.7	COG0516	GMP reductase
OCALDCFI_00497	CDS	531	thiT		COG3859	Thiamine transporter ThiT
OCALDCFI_00498	CDS	1125	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
OCALDCFI_00499	CDS	1236	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
OCALDCFI_00500	CDS	336				hypothetical protein
OCALDCFI_00501	CDS	1029	adaA_2	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
OCALDCFI_00502	CDS	903	ttdA_1	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
OCALDCFI_00503	CDS	612	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
OCALDCFI_00504	CDS	1269	sdcS_1		COG0471	Sodium-dependent dicarboxylate transporter SdcS
OCALDCFI_00505	CDS	1671	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
OCALDCFI_00506	CDS	618	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
OCALDCFI_00507	CDS	1329	uacT_1		COG2233	Uric acid transporter UacT
OCALDCFI_00508	CDS	441				hypothetical protein
OCALDCFI_00509	CDS	966	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
OCALDCFI_00510	CDS	234				hypothetical protein
OCALDCFI_00511	tRNA	76				tRNA-Lys(ctt)
OCALDCFI_00512	CDS	942	yfeX	1.11.1.-	COG2837	putative deferrochelatase/peroxidase YfeX
OCALDCFI_00513	CDS	1500	thrC	4.2.3.1	COG0498	Threonine synthase
OCALDCFI_00514	CDS	888	ribN			Riboflavin transporter
OCALDCFI_00515	CDS	1668	recF_1			DNA replication and repair protein RecF
OCALDCFI_00516	CDS	468	mscL		COG1970	Large-conductance mechanosensitive channel
OCALDCFI_00517	CDS	1050	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
OCALDCFI_00518	CDS	1689	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
OCALDCFI_00519	CDS	633				hypothetical protein
OCALDCFI_00520	CDS	588				hypothetical protein
OCALDCFI_00521	CDS	420			COG0716	Flavodoxin
OCALDCFI_00522	CDS	633	dauR		COG2964	Transcriptional regulator DauR
OCALDCFI_00523	CDS	1212	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
OCALDCFI_00524	CDS	1311	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
OCALDCFI_00525	CDS	1194	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
OCALDCFI_00526	CDS	936	arcC1	2.7.2.2		Carbamate kinase 1
OCALDCFI_00527	CDS	1329	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
OCALDCFI_00528	CDS	1692	ygfK		COG0493	Putative oxidoreductase YgfK
OCALDCFI_00529	CDS	1350		3.5.2.-		D-hydantoinase
OCALDCFI_00530	CDS	2550	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
OCALDCFI_00531	CDS	1386	uacT_2		COG2233	Uric acid transporter UacT
OCALDCFI_00532	CDS	1188	mtnW	5.3.2.5	COG1850	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
OCALDCFI_00533	CDS	807	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
OCALDCFI_00534	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
OCALDCFI_00535	CDS	456	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
OCALDCFI_00536	CDS	1305	tig	5.2.1.8		Trigger factor
OCALDCFI_00537	CDS	594	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
OCALDCFI_00538	CDS	1254	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
OCALDCFI_00539	CDS	2310	lon1	3.4.21.53	COG0466	Lon protease 1
OCALDCFI_00540	CDS	699	engB			putative GTP-binding protein EngB
OCALDCFI_00541	CDS	972	hexs-b	2.5.1.83		Hexaprenyl-diphosphate synthase large subunit ((2E,6E)-farnesyl-diphosphate specific)
OCALDCFI_00542	CDS	891	tatC		COG0805	Sec-independent protein translocase protein TatC
OCALDCFI_00543	CDS	2658	valS	6.1.1.9	COG0525	Valine--tRNA ligase
OCALDCFI_00544	CDS	1308	fpgS	6.3.2.17		Folylpolyglutamate synthase
OCALDCFI_00545	CDS	1239				hypothetical protein
OCALDCFI_00546	CDS	1506	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
OCALDCFI_00547	CDS	1647	mutB_1	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
OCALDCFI_00548	CDS	396	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
OCALDCFI_00549	CDS	939		3.6.-.-	COG1703	putative GTPase
OCALDCFI_00550	CDS	423				hypothetical protein
OCALDCFI_00551	CDS	1530	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
OCALDCFI_00552	CDS	348				hypothetical protein
OCALDCFI_00553	CDS	168				hypothetical protein
OCALDCFI_00554	CDS	390	gcdC	4.1.1.70	COG0511	Glutaconyl-CoA decarboxylase subunit gamma
OCALDCFI_00555	CDS	1122	gcdB	4.1.1.70	COG1883	Glutaconyl-CoA decarboxylase subunit beta
OCALDCFI_00556	CDS	258				hypothetical protein
OCALDCFI_00557	CDS	1302	sdcS_2		COG0471	Sodium-dependent dicarboxylate transporter SdcS
OCALDCFI_00558	CDS	264				hypothetical protein
OCALDCFI_00559	CDS	165			COG1145	Ferredoxin
OCALDCFI_00560	CDS	441	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
OCALDCFI_00561	CDS	924	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OCALDCFI_00562	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
OCALDCFI_00563	CDS	1194				hypothetical protein
OCALDCFI_00564	CDS	564				hypothetical protein
OCALDCFI_00565	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
OCALDCFI_00566	CDS	621				hypothetical protein
OCALDCFI_00567	CDS	567	maf		COG0424	Septum formation protein Maf
OCALDCFI_00568	CDS	699				hypothetical protein
OCALDCFI_00569	CDS	1038	mreB		COG1077	Rod shape-determining protein MreB
OCALDCFI_00570	CDS	918	mreC		COG1792	Cell shape-determining protein MreC
OCALDCFI_00571	CDS	495				hypothetical protein
OCALDCFI_00572	CDS	1923	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
OCALDCFI_00573	CDS	924	minD		COG2894	Septum site-determining protein MinD
OCALDCFI_00574	CDS	1104	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
OCALDCFI_00575	CDS	1884				hypothetical protein
OCALDCFI_00576	CDS	696				hypothetical protein
OCALDCFI_00577	CDS	1428	rng	3.1.26.-	COG1530	Ribonuclease G
OCALDCFI_00578	CDS	576	mntP		COG1971	putative manganese efflux pump MntP
OCALDCFI_00579	CDS	312	rplU		COG0261	50S ribosomal protein L21
OCALDCFI_00580	CDS	315				hypothetical protein
OCALDCFI_00581	CDS	285	rpmA		COG0211	50S ribosomal protein L27
OCALDCFI_00582	CDS	1419	thiH_2	4.1.99.19	COG1060	2-iminoacetate synthase
OCALDCFI_00583	CDS	1983	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
OCALDCFI_00584	CDS	2241	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
OCALDCFI_00585	CDS	636		3.-.-.-		putative protein
OCALDCFI_00586	CDS	489	fur		COG0735	Ferric uptake regulation protein
OCALDCFI_00587	CDS	1428	hemZ	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
OCALDCFI_00588	CDS	1272	hisS	6.1.1.21		Histidine--tRNA ligase
OCALDCFI_00589	CDS	1806	aspS	6.1.1.12		Aspartate--tRNA ligase
OCALDCFI_00590	CDS	1302			COG2256	putative AAA domain-containing protein
OCALDCFI_00591	CDS	2745	spoIIIE		COG1674	DNA translocase SpoIIIE
OCALDCFI_00592	CDS	453				hypothetical protein
OCALDCFI_00593	CDS	1941				hypothetical protein
OCALDCFI_00594	CDS	1038			COG1840	putative protein
OCALDCFI_00595	CDS	1347	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
OCALDCFI_00596	CDS	1248	cinA_1		COG1058	Putative competence-damage inducible protein
OCALDCFI_00597	CDS	1041	recA		COG0468	Protein RecA
OCALDCFI_00598	CDS	429	recX			Regulatory protein RecX
OCALDCFI_00599	CDS	1629	rny	3.1.-.-	COG1418	Ribonuclease Y
OCALDCFI_00600	CDS	1773	dnaG	2.7.7.-	COG0358	DNA primase
OCALDCFI_00601	CDS	1161	sigA		COG0568	RNA polymerase sigma factor SigA
OCALDCFI_00602	CDS	339	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
OCALDCFI_00603	CDS	756	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
OCALDCFI_00604	CDS	564	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
OCALDCFI_00605	tRNA	75				tRNA-Met(cat)
OCALDCFI_00606	CDS	732	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
OCALDCFI_00607	CDS	1104			COG0327	GTP cyclohydrolase 1 type 2 
OCALDCFI_00608	CDS	330	trxA_1		COG0526	Thioredoxin
OCALDCFI_00609	CDS	1140	hoxK	1.12.99.6		Uptake hydrogenase small subunit
OCALDCFI_00610	CDS	1902	hoxG	1.12.99.6		Uptake hydrogenase large subunit
OCALDCFI_00611	CDS	810	hupC		COG1969	putative Ni/Fe-hydrogenase B-type cytochrome subunit
OCALDCFI_00612	CDS	579	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
OCALDCFI_00613	CDS	378				hypothetical protein
OCALDCFI_00614	CDS	1011		2.4.-.-		putative glycosyltransferase
OCALDCFI_00615	CDS	813	pgdS	3.4.19.-	COG0791	Gamma-DL-glutamyl hydrolase
OCALDCFI_00616	CDS	2616	alaS	6.1.1.7		Alanine--tRNA ligase
OCALDCFI_00617	CDS	261				hypothetical protein
OCALDCFI_00618	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
OCALDCFI_00619	CDS	297				hypothetical protein
OCALDCFI_00620	CDS	1434	mltG	4.2.2.-		Endolytic murein transglycosylase
OCALDCFI_00621	CDS	609	yfiC_1	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
OCALDCFI_00622	CDS	1245	ydcP_1	3.4.-.-	COG0826	putative protease YdcP
OCALDCFI_00623	CDS	276				hypothetical protein
OCALDCFI_00624	CDS	990				hypothetical protein
OCALDCFI_00625	CDS	1911	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
OCALDCFI_00626	CDS	1206	yjhB			Putative metabolite transport protein YjhB
OCALDCFI_00627	CDS	1494	ybhI_1		COG0471	Inner membrane protein YbhI
OCALDCFI_00628	CDS	549	infC			Translation initiation factor IF-3
OCALDCFI_00629	CDS	198	rpmI		COG0291	50S ribosomal protein L35
OCALDCFI_00630	CDS	351	rplT		COG0292	50S ribosomal protein L20
OCALDCFI_00631	CDS	555				hypothetical protein
OCALDCFI_00632	CDS	642				hypothetical protein
OCALDCFI_00633	CDS	270				hypothetical protein
OCALDCFI_00634	CDS	1332				hypothetical protein
OCALDCFI_00635	CDS	570				hypothetical protein
OCALDCFI_00636	CDS	3228	hsdR_2	3.1.21.3		Type-1 restriction enzyme R protein
OCALDCFI_00637	CDS	1269				hypothetical protein
OCALDCFI_00638	CDS	525				hypothetical protein
OCALDCFI_00639	CDS	849				hypothetical protein
OCALDCFI_00640	CDS	1602		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
OCALDCFI_00641	CDS	540				hypothetical protein
OCALDCFI_00642	CDS	927	Int-Tn			Transposase from transposon Tn916
OCALDCFI_00643	CDS	537				hypothetical protein
OCALDCFI_00644	CDS	1842	mcrB	3.1.21.-	COG1401	5-methylcytosine-specific restriction enzyme B
OCALDCFI_00645	CDS	1338				hypothetical protein
OCALDCFI_00646	CDS	696				hypothetical protein
OCALDCFI_00647	CDS	1212	yhjX			putative MFS-type transporter YhjX
OCALDCFI_00648	CDS	135				hypothetical protein
OCALDCFI_00649	CDS	597				hypothetical protein
OCALDCFI_00650	CDS	612	satP		COG1584	Succinate-acetate/proton symporter SatP
OCALDCFI_00651	CDS	660	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
OCALDCFI_00652	CDS	1344				hypothetical protein
OCALDCFI_00653	CDS	840				hypothetical protein
OCALDCFI_00654	CDS	1308			COG0531	putative transporter
OCALDCFI_00655	CDS	741		2.4.2.-	COG2071	Putative glutamine amidotransferase
OCALDCFI_00656	CDS	1044				hypothetical protein
OCALDCFI_00657	CDS	1557	spoVB_2		COG2244	Stage V sporulation protein B
OCALDCFI_00658	CDS	930	fba	4.1.2.13		Fructose-bisphosphate aldolase
OCALDCFI_00659	CDS	966	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OCALDCFI_00660	CDS	1596				hypothetical protein
OCALDCFI_00661	CDS	495				hypothetical protein
OCALDCFI_00662	CDS	1119	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
OCALDCFI_00663	CDS	627	cbiET_1		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
OCALDCFI_00664	CDS	588	cbiET_2		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
OCALDCFI_00665	CDS	762	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
OCALDCFI_00666	CDS	1146	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
OCALDCFI_00667	CDS	690	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
OCALDCFI_00668	CDS	789	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
OCALDCFI_00669	CDS	666	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
OCALDCFI_00670	CDS	996	hmuU_5		COG0609	Hemin transport system permease protein HmuU
OCALDCFI_00671	CDS	783	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
OCALDCFI_00672	CDS	942	isdE_1		COG0614	High-affinity heme uptake system protein IsdE
OCALDCFI_00673	CDS	990	cbiK_1	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
OCALDCFI_00674	CDS	882	cbiK_2	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
OCALDCFI_00675	CDS	855	cbiKp	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase CbiKP
OCALDCFI_00676	CDS	708	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
OCALDCFI_00677	CDS	1380	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
OCALDCFI_00678	CDS	543	cobO_1	2.5.1.17		Cob(I)yrinic acid a,c-diamide adenosyltransferase
OCALDCFI_00679	CDS	390	nlr	1.15.1.1		Neelaredoxin
OCALDCFI_00680	CDS	1230	lysC	2.7.2.4		Aspartokinase
OCALDCFI_00681	CDS	318				hypothetical protein
OCALDCFI_00682	CDS	2910				hypothetical protein
OCALDCFI_00683	CDS	975	gltX_1	6.1.1.17		Glutamate--tRNA ligase
OCALDCFI_00684	CDS	375	yccU		COG1832	putative protein YccU
OCALDCFI_00685	CDS	321	trxA_2		COG0526	Thioredoxin
